internal_id,session,song_id,orig_or_cover,age_at_event,association,control,description,emot_content,emot_intensity,energetic,experience,familiarity,important,preference,social,unique,vivid,rms,spectral_bandwidth,spectral_centroid,spectral_contrast,spectral_flatness,spectral_rolloff,zero_crossing_rate,mfccs_offset,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,tempo,key,treble,tbb,genre,mean_valence,mean_arousal
35,1,2016_4,cover,15,No,completely deliberate,Lilly Singh videos on YouTube (she used to do random song references a lot),neutral,not at all,not at all,Heard it occasionally in public,a little,a little,not at all,not at all,not at all,not at all,1.4164709602979126,-1.8333913445139536,-2.5174076908280547,-0.3037785085077089,-1.5915218698737323,-2.787919704233273,-2.316187975227727,-0.8280469695055102,2.7892116246353216,1.2868198998981089,-1.0186116984180416,0.5086919537870926,-0.8628400617484226,0.23871551938775024,-0.6233675050161814,0.4031618706212437,1.272826894051759,0.34316131596266497,2.962574438690108,0.5199150938718722,-0.6725766518285908,Bb,-0.8124038404635961,0.6669202416298763,1,-0.3207596374664619,-0.9658911063725744
35,1,2016_5,orig,15,14-17 years old,somewhat spontaneous,Trying to connect with a friend over the band and having her roll her eyes at me in disgust,somewhat negative,somewhat,somewhat,Listened to this album very frequently in high school,extremely,a little,a lot,very,somewhat,somewhat,-0.388589541189115,0.7582192590736536,0.5903262265980145,1.7833767653501955,-0.14091150783830125,0.7468103496590952,0.389115518871051,-0.1782463876282128,-0.10126178505927189,1.172513009639675,0.41667397916246623,-0.33110405739259063,-1.6419099749283148,0.34568063830176626,-0.40287900111510727,-0.9166102445567512,1.0729357372221695,-1.6744736540793448,0.7087568596935165,-1.225782776980388,-0.6725766518285908,a,-0.8124038404635961,0.6669202416298763,1,-0.5414025523187137,-0.15148039273634045
35,1,2017_2,orig,17,No,somewhat spontaneous,On vacation with my brother lip syncing to this song (he was Daddy Yankee),somewhat positive,a little,somewhat,I have listened to this album frequently (one of the few Spanish language albums I'm familiar with),very,not at all,a lot,somewhat,very,somewhat,1.652172804069034,0.8851864853504511,0.5134663575258354,-0.9529911325000608,0.7871760900594407,0.712060485768335,-0.13230062185222707,0.8650570271724274,-0.3336994045785063,0.1581003406875914,-0.704562834961852,-0.0839996629084041,0.428714656010734,0.2664307411551095,0.1543916567211863,-2.7793687671197066e-4,-0.4458848983074648,0.3807435619954566,0.1086365594324928,0.863898559974864,-0.5500014229540788,D,-0.8124038404635961,0.6669202416298763,1,0.5893923862990751,0.5814892495362701
35,1,2017_3,orig,20,No specific age/person/place,completely spontaneous,I was in the car with a friend and my little brother being driven to a church youth retreat by my youth pastor,somewhat positive,somewhat,very,It's a song from an album that I used to listen to frequently but don't anymore,very,a little,a lot,very,very,somewhat,0.1987466100764344,0.121001225146756,-0.14205898665478578,0.6575371365635523,-0.4952064064740258,-0.05900845399465235,-1.024509583648556,-0.502253854653407,-0.8631547368670437,0.0632248566975235,0.43938485582811165,0.7845109665281617,0.9711098515245408,0.3445799169001021,1.614659042021362,1.2526905806209088,1.1583963175939025,1.0287442478539,1.04521125605563,1.0235932135679544,-1.4477907057613126,Ab,-0.8124038404635961,0.6669202416298763,1,1.0030978516470477,-0.41616387466811616
35,1,2017_5,orig,14,13-15,neither,Watching Minecraft parody songs on YouTube,neutral,not at all,not at all,Heard it many times in passing,very,somewhat,somewhat,not at all,a little,somewhat,-0.16764013133943767,0.3856586468269983,0.2683508339471947,-0.05821945591073037,-1.0492887830304267,0.41462100712640854,-0.7429389981149526,-0.03325926172292692,0.32525906283487593,1.0893675747033666,-0.04229486215984578,-0.2895089782314318,0.7846286171596398,-1.217295199986623,0.9634662500370796,0.43413068665840426,-1.0955592306245854,1.855531401414616,-0.04882715941237167,1.8700880606838717,0.06387669876622915,D,-0.8124038404635961,0.6669202416298763,1,0.03778509916844688,-0.6401268209180809
35,1,2018_1,cover,16,16-17 years old,neither,Everybody else at junior prom knew the lyrics to this song and I didn't know them but I was pretending to know them cause everybody was singing,somewhat negative,somewhat,extremely,Heard it occasionally,a little,somewhat,a little,extremely,very,somewhat,-1.356814608187156,-0.16326139262630357,0.7962802960712945,-0.2834544057436037,1.2625665914243125,0.25400134464742113,1.7766687678638498,-0.16884943198547384,-0.3082281149740678,-0.7026309811820663,-1.115031288025661,-0.7785383913277026,-1.4798389514722083,-2.545309003604063,-1.19860486978548,-1.4367422552329885,-0.7305854676012119,-1.7560508467774354,-1.0751045641037746,-0.22231257513907676,-1.1057845047424466,Gb,-0.8124038404635961,0.6669202416298763,3,-1.4515545760842512,-0.39580360682721005
35,1,2018_2,orig,19,No,completely spontaneous,This is a song that has been very special to my partner and me for many years; it happened to come on the radio while we were having a deep conversation about God and religion and what we actually believed,very positive,extremely,a little,Listened to it many times; a special song to me and my partner,extremely,extremely,love it!,somewhat,a little,extremely,0.7288150615326939,-0.6913294615301641,-0.33103900396045177,2.042393409457641,-0.8613670866282509,-0.3977460664880712,-0.31565418266862516,0.17848971905144828,0.4608850038623865,0.8646859436574839,1.5051968507675135,-0.882376264434183,0.4063283596763212,0.289903725364957,0.6915194289847854,-0.4987646684881763,0.8240733247160001,-0.3286774020236977,0.41052447133391423,-1.425029563315065,-1.724652866964048,Ab,-0.8124038404635961,0.6669202416298763,1,0.8100353011513268,-1.3730964631906917
35,1,2018_4,cover,16,No,neither,Memorizing the lyrics to the Spanish version of this song despite the fact that I did not know a single word of spanish,somewhat positive,a little,somewhat,Listened to a particular version a lot (the Spanish version not the English version),very,a little,somewhat,not at all,somewhat,a little,-0.08927666812090009,0.6488543010147636,1.0961162533256117,-1.1282943162003871,1.513829739269114,0.7234409901983303,1.3941135616226652,1.4458584793040268,-0.8404970409742457,-0.6553368119126214,0.7468933454791415,-0.49897154949910266,0.7461578568629988,1.175028740502634,0.25306004494137596,1.6166403140368668,-0.00271012283287892,0.10868125477785134,0.1638889178311308,0.07142446234553271,0.4481132406637964,f,1.2186057606953942,-1.4844353765310143,3,-0.7896258315274967,1.192297284763446
35,1,2019_1,cover,18,"18-19, associated with a friend who i have been close to but drifted away from",somewhat spontaneous,I recall a friend of mine repeatedly making jokes about having left her horses in the back of the car,somewhat positive,a little,somewhat,"I've listened to it many times, somewhat ironically",very,a little,somewhat,very,very,somewhat,0.3999970820519004,-1.3604985001881718,-0.8305531237255862,1.4218193483966293,-1.0991794247178066,-1.1823531475365283,-0.16793244405909372,-0.00113605424410617,1.1455769061915957,-0.7561543122115887,-0.41477145562439394,-0.5230248871744099,-0.8118173371013474,-0.2751669830802302,-1.0163817574016718,-1.3340533198901237,-0.23227585279169977,-0.18056594233025783,0.30841344991118397,-0.4423306842177588,-1.4477907057613126,Db,-0.8124038404635961,0.6669202416298763,2,-0.8723669245970913,-1.0880527134180094
35,1,2019_2,orig,17,17-18,completely spontaneous,Seeing Spiderman into the Spiderverse in theaters with my brother,somewhat positive,somewhat,a little,Heard it in the Spiderman movie and then listened to that soundtrack a lot for a few months,very,a little,love it!,somewhat,very,somewhat,0.1833805749122722,-1.0925232082654937,-1.0348059663198463,-0.1778734958656539,-0.813128083182636,-1.0078314428195934,-0.4009207397165298,0.2139441674438943,1.285755015446337,0.12225415938369195,0.5988123010856377,-1.0798201135804526,0.6109913371627473,0.9567492785759496,-0.3858622027642965,0.4800016324669573,0.8443296605775051,3.666498182243286e-4,1.0804013542286512,-0.7916742697181655,-0.4095575980447266,G,-0.8124038404635961,0.6669202416298763,1,0.313588742733761,-0.21256119625905745
35,2,2009_2,orig,13,No,somewhat spontaneous,"I thought that she was saying ""buck up the bass"" instead of ""po-poker face"" and my friend made fun of me",somewhat negative,a little,a little,Familiar with this artist's more popular songs (such as this one),very,a little,somewhat,somewhat,somewhat,a little,1.1417011826596588,0.9676263983763104,0.5705423408046121,-0.9907248361989126,-0.15992415848567146,0.7927179120195953,0.3423694637848952,1.4429052122811448,-0.3985152051895387,-0.13414263832229628,-0.2542434161199444,0.674817602879383,0.7221565092589113,1.0727811610307387,0.6282836458231292,0.4723312235141648,0.9288177796076572,0.2734171073168332,-0.03749166188239331,0.5299372622090404,0.6664294304458469,B,1.2186057606953942,-1.4844353765310143,1,0.7272942080817322,1.5995026415815632
35,2,2010_2,cover,13,13-14 years old,completely spontaneous,Watching music videos on youtube for the first time (I wasn't allowed to listen to non-Christian music for a long time),somewhat positive,a little,a little,Listened to it a couple times as a young teenager,somewhat,somewhat,somewhat,not at all,extremely,somewhat,-1.159806716437099,-7.450353340387825e-4,-0.02980100001351874,1.393134182030815,-0.544244351871989,0.01477470681123403,-0.06967829979999914,-0.36018445290671214,-0.23694581510465257,-0.6398815288020585,-0.3085165228750605,-1.8635831414299295,-0.8014165419072768,-0.504058986483307,-1.8476559133819384,-0.9480488625884124,-1.9050245647940407,-1.7726984232855638,-1.568010294263688,-2.407502710720306,0.4481132406637964,D,1.2186057606953942,0.6669202416298763,2,-1.727358219649566,-1.678500480804279
35,2,2011_1,cover,14,No,completely deliberate,Being told to stop singing at the piano because we were being too loud,somewhat negative,a little,somewhat,Heard it on the radio a lot,very,a little,somewhat,very,very,a little,-0.381427679094871,-0.7448361644428878,1.0791561656174211,1.6716959831336655,-0.28591524998483087,0.458915818891569,2.08793757372679,-0.03718229533836985,-2.1022111753682697,-2.4962886131250004,-1.1795252777534666,-1.6900686199297197,-1.357873214170258,-2.870087691394017,-0.4716262980844615,-1.5286534569855594,-1.4860579946060304,-1.831892003105249,-1.212939548732521,-0.3867566936575504,0.06387669876622915,g,-0.8124038404635961,0.6669202416298763,7,-0.8447865602405602,-0.15148039273634045
35,2,2011_2,orig,15,13-15 years old,somewhat spontaneous,At dim sum with my cousin talking about the songs we liked (I was trying to prove that I knew songs that weren't Christian songs),neutral,somewhat,a little,Heard on the radio/in movies a lot,somewhat,a little,somewhat,somewhat,very,a little,-0.6384466789475738,1.347393841182967,1.465928735660632,-1.2822825657012302,3.046882006346286,1.4989756805734806,1.5876040154249258,1.1661264293554865,-0.7605211237959763,-0.564147884503955,-1.3238919754253735,-0.6262286366116602,-0.10017676755146762,-0.16848209787043764,-0.22334023186086968,0.3642375045098235,0.7010602856054589,1.0415798541974033,0.43201708617833673,0.5892125228464661,1.2027909507065178,Ab,-0.8124038404635961,0.6669202416298763,1,1.8856695110560533,1.904906659195151
35,2,2011_3,cover,19,No,completely spontaneous,Yelling this song with my friends at a Christmas parade where it was playing from a fire engine,very positive,somewhat,extremely,"Heard many times on the radio, don't like this artist",very,somewhat,not at all,extremely,somewhat,somewhat,1.67146927487619,0.9139374869603716,1.001074374196791,-0.3210028251872818,1.0508257369927263,0.9105123985610236,0.9157664205734728,1.608616235025346,-0.9822815349923374,0.06608305554871924,0.6755486013771811,0.17462790598717212,0.7473720819594463,1.087406800689907,0.5425872298538678,1.2955219066282018,0.5996198951856014,-0.3294211993456834,0.02797870332357941,0.4793060764676449,0.9055376708745948,Ab,1.2186057606953942,-1.4844353765310143,1,1.747767689273395,1.6605834451042802
35,2,2012_1,cover,14,No,neither,watching loki fan edits on youtube,somewhat positive,somewhat,somewhat,Heard many times on the radio,very,somewhat,a lot,not at all,not at all,not at all,-1.3597354169020068,0.9819677275522694,0.4030780980651441,0.31653087655241263,-0.22056024804043572,0.622116242320192,0.26952321133192075,-0.7441789678947388,-0.2842779384336884,0.6283482289333344,0.35245542041729094,0.19998414913081,0.4503648335324307,0.9498635574928016,0.02080278868440905,-0.21114401834474655,-0.6569866496263372,0.6068340175037487,-0.2614677380724008,0.44723212518055616,1.1685567353462176,F,-0.8124038404635961,0.6669202416298763,6,-0.8999472889536225,-0.4976049460317396
35,2,2012_2,orig,15,No,completely spontaneous,singing with my cousin when she visited from texas,somewhat positive,a little,somewhat,Heard it many times on the radio,somewhat,a little,a little,somewhat,extremely,somewhat,0.04480474620059195,0.6349581709545457,0.8498066736560222,0.11230460138081748,0.4214586153596144,0.7073539286919958,-0.1170799258040693,-0.08472741523181719,-1.4349033425500035,-0.07200014690309128,0.8038123124349914,0.39137038133506685,0.7126690876910475,0.6033896690706153,0.9345444989687572,0.9742487819137478,0.5630618544068028,0.24566171180972152,0.2810583316676114,0.6246400851083722,0.6664294304458469,G,1.2186057606953942,-1.4844353765310143,1,1.8856695110560533,1.456980766695222
35,2,2014_1,orig,16,15-16 years old,completely spontaneous,Watching a missions video in a church that I had played violin in for some reason,neutral,not at all,a little,Heard it many times on the radio because of that stupid minions movie,very,not at all,not at all,somewhat,very,somewhat,1.767388604443536,2.73825333571983,1.270126570866274,-0.9824912569950912,0.397681364287004,2.07488255356608,0.5613403853526018,1.2260273079363102,-0.25096202485847935,2.512543959561539,-0.6829702744545977,1.065623061222403,-0.44849648307992007,-0.4827794195284492,0.6017460411689735,0.19329115722579956,-1.687693753859154,-0.4882478492002947,0.5777623199622693,-0.3979901845653831,2.5494067383201693,F,-0.8124038404635961,0.6669202416298763,1,2.657919713038934,1.8031053199906215
35,2,2014_2,orig,14,No,completely spontaneous,watching loki fan edits on youtube,somewhat positive,somewhat,somewhat,I hate this artist but this is the only song of hers I actually like (I think the juicy j verse in the middle sucks though),extremely,somewhat,somewhat,not at all,not at all,a little,0.06998816267855285,-0.9199546348486168,-0.7614811152032304,-0.4399235635722267,-0.42650092757896835,-0.6653260381526196,-0.02621754012649072,0.7391675716590663,0.8238750844830619,-0.9475844515885556,-0.06610845122915696,0.1471306241823779,0.9555723246644738,-0.06827011648554937,0.7306879851371124,1.423125914218761,0.09453241965636,0.04488283775626525,0.4368108623039505,0.14503766250144948,1.1685567353462176,Db,1.2186057606953942,-1.4844353765310143,1,-0.23801854439686845,1.0497754098771046
35,2,2014_3,orig,15,No,somewhat spontaneous,Watching this music video on YouTube,neutral,not at all,not at all,Heard many times on the radio,very,not at all,somewhat,not at all,not at all,a little,0.30587609080788575,-0.8809387436012447,-0.901826904760611,2.804336787761577,-1.510546714621794,-0.5367716607370159,-0.7513887022173876,-0.6880876745995836,0.4045848298516125,-0.11640384069574142,-1.0923420871640876,-2.940757471741628,-1.3830098581179142,-2.060904053561887,-1.3369755537897794,-2.4278589586492574,-1.98863116625406,-1.5383740339946117,-1.2158736524456828,-1.6927461814079765,-1.5931433390033398,Ab,-0.8124038404635961,0.6669202416298763,1,0.5342316575860128,-1.1287732490998217
35,2,2015_1,orig,16,No,somewhat deliberate,"Met the trombonist who recorded the ""dadadada dadadada dah"" in the chorus",somewhat positive,a little,a little,"Very familiar with this artist, heard this song on the radio a lot and also listened to it on purpose",extremely,not at all,love it!,extremely,extremely,a little,-1.859438718213184,0.06392144035051137,0.5318774094322382,-0.00459833575898462,-0.17794931738408298,0.29989387543873847,0.7614949715810766,-2.0019836488334892,-0.9302825548623452,-0.6305584716505477,-0.64929348848233015,-0.4017148017745523,0.7902952070233671,-0.40287696055994177,-0.38209255698686834,0.8763464484513209,0.2385601111728294,2.3758056451775458,0.9737848693266375,1.2880906506288736,0.6664294304458469,F,-0.8124038404635961,0.6669202416298763,1,1.361642588281955,0.47968791033174096
35,2,2015_2,cover,15,15-16 years old,somewhat spontaneous,A friend telling me that she liked this music video but sometimes the dancing was a little inappropriate,neutral,not at all,a little,"Very familiar with this artist, enjoy this album more than his more recent ones",extremely,not at all,a lot,somewhat,very,a little,-0.452033810272888,-0.32604006554751774,-0.13433716404913,1.58130440808379,-0.6810789472156472,-0.21504764162050857,0.107691628798123,-0.39537814665153664,-0.0137510520055269,0.02371941699908489,0.69954082166568,0.4692461644306147,0.7272867751556573,-0.16493632587204526,-0.2518511397757537,-1.0300328403256225,0.25782053819280704,-0.3680942509261655,-1.181367239767694,-0.1794304825358382,-1.0073281756035275,Db,-0.8124038404635961,0.6669202416298763,1,1.0306782160035777,-0.9658911063725744
35,2,2015_3,cover,14,No,somewhat deliberate,Watching the music video for this on YouTube,neutral,not at all,not at all,"Heard on the radio, sometimes on purpose",somewhat,not at all,a little,not at all,not at all,a little,-1.8920473777231657,-0.9888157959316112,0.1846885624194725,0.6638745723088747,-0.4598576678502182,-0.4493044424682807,0.26861561995124744,-1.5213388591760035,-1.0630073962859152,-2.784856959595203,-0.43325336173489304,-1.2005917286886103,-2.2402378353908516,-1.50135305306983,-1.675951200509426,-1.6490795860461596,-1.3934982431387235,0.15098486080745768,-0.6549926913836716,0.3941322821084924,-0.902718324691054,Bb,-0.8124038404635961,0.6669202416298763,3,-1.2584920255885312,-1.3730964631906917
35,2,2016_2,orig,13,No,completely spontaneous,"my friend telling me that the music video for this song was ""basically a porno""",somewhat negative,a little,a little,Heard on the radio but I really really hate this artist so I always changed it,somewhat,a little,not at all,somewhat,very,somewhat,0.9394136482416996,0.780883446607527,0.1736855705265086,-0.29414266312027015,-0.28462048256465844,0.3452788465750304,-0.3346878022748191,0.5613845715162953,0.5894356280403901,0.5705834496858815,-0.7656498401636843,1.204677187515677,-0.7587261587761978,-0.5465648825940986,0.03637567365177595,0.21302030422551452,0.08547097743834947,0.9816950669897168,0.7782756282711402,0.9896884219404672,-0.079740054410992,Eb,-0.8124038404635961,0.6669202416298763,1,-0.5414025523187137,-0.02931878569090477
35,2,2016_3,cover,15,No,somewhat spontaneous,Watching buzzfeed misheard lyrics,neutral,not at all,not at all,"Heard occasionally, but not very familiar",a little,not at all,a little,not at all,not at all,a little,-1.0524113736430951,-1.984402841970976,-1.6352543555776804,1.6119059270380716,-0.5704171684420406,-1.9326262140674375,-0.9324841961835852,-1.4277438266546765,2.251187417480129,-0.3971756040699973,-1.8447059985066152,0.3997763269567981,-1.6368572982625331,-2.16000651535082,0.6195137486018203,-2.2067291340574173,-0.6868065879372077,0.529316897051102,-3.0991123130048215,0.02632320348086428,-0.16524212141882597,eb,-0.8124038404635961,0.6669202416298763,2,-1.2033312968754684,-1.5970594094406558
35,2,2017_2,cover,17,No,completely spontaneous,my little brother lip syncing to this on vacation,somewhat positive,a little,somewhat,Listened to this artist/album often,very,not at all,a lot,somewhat,somewhat,somewhat,1.3146057583463278,-0.5247350066475631,-1.313849625161506,0.11488484775944914,-0.5861052425285903,-0.9837123859319692,-1.7280615788720517,-0.19339101756218796,0.9501963564176366,0.9831052361595756,0.36010733227924707,1.2164565200085586,0.30028809538922707,-0.5906289314378677,0.9487003400117792,-1.2507060464363462,-0.1679846715487808,0.6020852780281146,-0.8073546964120449,0.23572322017286135,-0.5500014229540788,Db,-0.8124038404635961,0.6669202416298763,2,-0.37592036617952546,-0.5179652138726457
35,2,2017_3,cover,19,No,completely spontaneous,We were listening to this song while my youth pastor drove us to a church retreat and my mom called and he was frantically trying to turn it off,very positive,somewhat,very,"Very familiar with this artist, have listened to this album frequently for multiple years",extremely,somewhat,a lot,very,extremely,somewhat,-0.22244078198428535,-1.0380573445390158,-0.6493742845943017,0.5007022329300093,-0.6292647447021533,-0.84105606001201,-0.4432466878803587,-0.8353137602576723,-0.33126897496550206,0.3720493657425248,2.5263952397807037,1.4341796038392287,1.6326351194850408,0.638458972454132,0.1668756077355896,-0.30319727918033224,-0.28826848265652927,0.32348516018289597,-0.9960520127059234,0.0212075089204172,-1.4477907057613126,F,-0.8124038404635961,0.6669202416298763,7,0.12052619223804038,-1.2712951239861618
35,2,2018_1,orig,16,16 years old,completely spontaneous,Everybody at junior prom knew this song except I didn't but I was pretending to know the words cause everyone was singing along,somewhat negative,a little,very,Familiar with the artist and song but don't know them very well,a little,somewhat,a little,very,extremely,somewhat,-0.9170237902687726,-0.5791533203339658,0.21536069240908456,0.2582671292805599,-0.05409176262089929,-0.11720073269769228,0.9247572140664378,0.25404903457035216,0.20772301012198305,-2.4236795519805043,-1.7142634631599771,-1.2419977768133244,-2.3962851318324847,-2.6142316151772875,-2.9424817935028553,-0.8294485924778932,-2.703455037895482,-1.452243313949065,-2.1080078345724607,-2.2148420472095696,-1.1057845047424466,C,-0.8124038404635961,0.6669202416298763,1,-1.3136527543015937,-0.19220092841815176
35,2,2018_2,cover,19,Associated with my girlfriend,somewhat deliberate,talking with my former best friend (now girlfriend) about god at her family's timeshare and crying,somewhat positive,extremely,a little,This song has been very special to me and my girlfriend since before we were dating; it's even more meaningful to us now that we're together,extremely,extremely,love it!,somewhat,extremely,somewhat,1.2100929099749589,1.4463180189436091,1.5267209672864213,0.802586819951065,0.3352867579961398,1.6213507431860934,1.0393853266537425,0.6140375941439826,-1.2620885143905325,0.5001971025502735,-1.291846699689226,-1.600496015776527,-1.2594527172601149,-1.073347469518006,-1.564496542727962,-1.0039241027959749,-1.53588338984702,-1.4991721673375178,-1.267496773693472,-1.9645336501788484,-1.6605018759423182,Ab,-0.8124038404635961,0.6669202416298763,7,-0.07253635825767901,-1.434177266713409
35,2,2018_4,orig,15,No,neither,Trying to memorize the Spanish version of this song phonetically even though I don't know Spanish,somewhat positive,a little,somewhat,I like the Spanish version but not this one; I've listened to that (Spanish) version many times,extremely,a little,somewhat,not at all,somewhat,a little,1.7370241700075235,-0.6654574936452484,-1.3054010347531222,-0.03787324222178811,-0.3324079621824949,-1.0842377832320984,-1.3406754200682491,0.4717489980288937,1.5105397792268629,0.5938134198411696,-0.408649912013783,-0.5222278499996439,0.8576682134528172,1.0151463585773008,-1.1884163443389963,1.76546749764847,0.6284653348992048,0.0748492150723985,0.7816027913114932,0.8042823734716464,0.06387669876622915,g,1.2186057606953942,-1.4844353765310143,1,0.12052619223804038,-0.15148039273634045
35,2,2018_5,orig,19,18-19 years old,somewhat deliberate,I told my brother that I liked this album (beerbongs and bentleys i think it's called) and he said something to mom about what kind of music I listen to as a joke,somewhat negative,a little,a little,"Used to listen to this album often, not so much any more",very,a little,somewhat,very,somewhat,a little,-0.8055621225363431,-0.4246313266292549,0.03210562462899896,1.001678986199011,-0.12008066242762842,-0.3394279093930348,0.29420704893408006,-0.8596988930458115,-0.4482606293186197,-1.9974100717503616,-2.0584984432195657,-1.3176080088303002,-1.9066443279221976,0.29757986326333374,-2.258551801404311,-0.9330067941144434,-2.1194545269353524,-0.4086700696112533,-0.6944645793829194,0.1357159620820109,-0.902718324691054,g,-0.8124038404635961,0.6669202416298763,1,-0.8999472889536225,-0.8030089636453275
35,2,2019_1,orig,18,18-19 years old,somewhat spontaneous,My friend joking about having left her horses in the back of the car,somewhat positive,a little,very,Heard it many times but not generally on purpose,extremely,a little,somewhat,very,very,somewhat,-0.5719193737597396,-1.9041045631121016,-0.9324299896827344,1.1708550140944234,-0.21029386285815524,-1.381331538191316,-0.4772226528403983,-1.1020168231347738,0.2731245416631884,-2.785364185328946,-1.730146938129624,-2.9831289568916772,-3.802915446800077,-1.4488037564650835,-3.8961489596590697,-3.1033736773890968,-1.2074304718032216,-3.3226655112426604,-0.39612805263906126,-1.701582274855192,-1.4477907057613126,Db,-0.8124038404635961,0.6669202416298763,1,-0.10011672261421138,-0.6401268209180805
35,2,2019_2,cover,17,17 years old,somewhat deliberate,Discussing the movie this song is from with my cousin,neutral,a little,a little,Listened to the soundtrack this song comes from often after Spiderman Into the Spiderverse came out,very,not at all,a lot,somewhat,somewhat,a little,-1.501499013811665,0.3855003928570213,0.4744505957971085,0.18757218499494405,0.2421216693394027,0.31341794859536837,0.4029489760480764,-1.281915385907866,-0.7362909284002304,0.23017944778533672,0.6679977961973905,1.280959807879969,0.514998002443663,0.6820286275809111,0.7437089009671219,-0.01812272548794338,0.3661521895064326,1.0474393115689595,0.22174307049957412,0.15498546783608402,-0.6725766518285908,G,-0.8124038404635961,0.6669202416298763,6,-0.37592036617952546,-0.6197665530771753
36,1,2008_3,cover,20,2015,somewhat deliberate,reminds me of my mom,somewhat positive,somewhat,a little,one of my favorite songs,extremely,very,love it!,a little,very,somewhat,-0.985583709215533,1.1675447153078409,0.5962646352440443,-0.7056662392143606,1.4604695166485877,1.1512132062717024,0.4419064658210533,-0.014180686594411,-0.33762413693963855,0.4270823288752965,-1.4758623924803609,-0.5320829892064575,0.2484119664817067,-0.13475471850988763,-0.3644355808653113,-0.12637420664194413,0.08632843760246524,0.7612056527980259,-0.02176456203098382,-0.659215096455544,0.7325295821634308,B,-0.8124038404635961,0.6669202416298763,5,0.03778509916844688,0.7443713922635171
36,1,2012_4,orig,28,2019,neither,my son listen to it,very positive,not at all,not at all,my sons favorite song for a while,somewhat,a little,a little,not at all,not at all,a little,-0.38558905019779904,0.999921891549851,1.220849023101165,0.01588472962926174,0.1640416357171546,1.1867056727928007,0.7789625961775039,0.408282760976966,-1.478641952629412,-0.23677946668732003,-0.12344624837956006,-0.9062339402145624,0.8258084059704308,0.10791558740786972,0.4121639646135898,-0.08906755427322668,0.1745638872810771,0.9169270963980666,0.2724800332317486,1.2327856764805638,0.4481132406637964,B,-0.8124038404635961,0.6669202416298763,1,0.2032672853076351,0.907253534990764
36,1,2013_5,cover,26,2019 till date,completely spontaneous,my favorite choir group sang this song at a talent show and had a golden buzzer,very positive,very,very,its one of my favorite songs,extremely,very,love it!,very,somewhat,extremely,-0.6672377462779385,1.2579746875047575,0.799616573647018,0.7390062474070077,0.16225034963137636,0.6846862882456163,0.44007737754372744,-0.27105883527787084,-0.6220782377673266,0.6751786619308109,0.6998319976134747,-0.22451157994597476,0.4036130457131793,2.396065175029016,-0.244516237172971,2.582786700006493,-0.4804441837216873,0.8562005502266463,0.5421753331850723,-0.4114276482553688,1.7822678715296592,E,1.2186057606953942,-1.4844353765310143,2,0.5066512932294803,0.27608523192268264
36,1,2014_1,cover,24,2018 till date,completely spontaneous,i listen to this song a lot during  my wedding preparation,very positive,extremely,somewhat,it is one of my favorite songs,extremely,extremely,love it!,very,extremely,extremely,0.8673343492278413,0.6174030965538766,-0.6896505645668997,-0.6574017393263865,-0.3058995118501617,-0.08527949267120155,-1.2254249996836706,0.17346686244842957,0.5031831180083017,1.523481742761186,0.8055226534047977,1.0168718983670506,-0.3129584456883631,1.157698540901038,0.09220165356000012,0.6304736419439443,0.23539530858653931,0.4536106046577094,-0.0629037810507885,-0.5005350667476961,2.5494067383201693,Ab,1.2186057606953942,-1.4844353765310143,1,2.133892790264836,0.8665329993089519
36,1,2014_3,cover,23,2015,completely deliberate,listen to this song all day,very positive,extremely,not at all,one of my favorite songs,extremely,very,love it!,not at all,very,very,-0.574885033576313,0.589516654074396,0.29543390326056346,0.10958760236399276,0.3073355110082607,0.6101990070589784,-0.14953616313103724,-0.06457725884986178,-0.36474798462934327,0.508682117470697,-0.01338032800694859,-1.5893762424336175,-0.8949158671397033,0.368080741288507,0.0897479959471023,-1.3777610868922583,-0.04371681847088144,0.11645162198212874,0.00127228853425106,1.5275399674910606,-0.6725766518285908,Ab,1.2186057606953942,0.6669202416298763,5,0.6445531150121386,-0.17184066057724612
36,1,2015_2,orig,24,2018 till date,completely spontaneous,"this was the song played for the bride and groom dance on my wedding day, it was beautiful.",very positive,extremely,extremely,my favorite song,extremely,extremely,love it!,extremely,extremely,extremely,-0.03014478475383451,0.2475277716642842,0.03501193826789016,1.0946516152910954,-0.4804412937247606,0.2929250661351012,-0.16928446972341235,-0.5578505966722556,-0.28318914171415305,0.9089199014401296,0.13388875629933425,1.524349803716197,1.347481197449336,-0.5014358783793118,0.8880743529676207,-0.04573351232984962,0.8241614222591451,0.6672957027753633,-0.912912625557515,-0.6033131938810845,-0.902718324691054,D,-0.8124038404635961,0.6669202416298763,1,0.8651960298643891,-0.8640897671680453
