internal_id,session,song_id,orig_or_cover,age_at_event,association,control,description,emot_content,emot_intensity,energetic,experience,familiarity,important,preference,social,unique,vivid
48,1,2011_2,cover,11,13-Oct,completely spontaneous,"In elementary school, the teachers and one parent were teaching all of the students from the same grade level the moves for shuffling.",somewhat positive,not at all,somewhat,We would dance to it for class.,very,not at all,somewhat,very,very,extremely
48,1,2011_3,orig,22,It will forever be associated with one friend. 21-22,completely spontaneous,A friend would slip in the lyrics to his conversations while we were working on a project with others.,very positive,not at all,not at all,My friends and I will make references to this song on fairly regular occasion.,extremely,a little,a lot,very,not at all,extremely
48,1,2011_4,orig,15,No,somewhat spontaneous,I was seeing Katy Perry's superbowl performance on the tv or computer.,neutral,not at all,not at all,I've heard it and seen the music video.,very,not at all,a little,not at all,a little,a little
48,1,2012_1,orig,12,15-Dec,somewhat spontaneous,I was at a table in middle school nearby a girl I stopped being friends with and a different friend sat down and noticed we weren't together and pointed at her while singing part of the song.,somewhat negative,somewhat,very,I listen to it and covers of it and play it on Clone Hero on drums.,extremely,a little,love it!,somewhat,extremely,extremely
48,1,2012_2,cover,12,18-Dec,somewhat spontaneous,Private,somewhat positive,not at all,a little,I heard it a lot in middle and high school and still like to listen to it every once in a while.,extremely,very,love it!,somewhat,extremely,extremely
48,1,2012_3,cover,21,14-16,somewhat spontaneous,My friends and I had gathered for a winter game night a few years ago and were singing this song together.,very positive,a little,extremely,I listened to it a lot in middle and high school.,extremely,a little,love it!,somewhat,extremely,extremely
48,1,2012_4,orig,16,15-17,somewhat deliberate,I was at home trying to learn the lyrics for the part of the song that involved the guest artist.,neutral,not at all,a little,I would listen to it a lot in high school.,very,not at all,somewhat,not at all,not at all,somewhat
48,1,2012_5,orig,NA,NA,completely deliberate,I remember watching a YouTube video by myself at home with a parody of this song it,neutral,not at all,NA,NA,NA,NA,NA,NA,NA,not at all
48,1,2013_1,cover,16,16-17,completely deliberate,I was trying to learn the rap by myself in one of the original artist's other songs.,neutral,not at all,a little,I heard it a number of times in high school.,very,not at all,somewhat,not at all,somewhat,a little
48,1,2013_2,cover,16,No,completely deliberate,I think we were discussing the lyrics as a class in high school.,neutral,not at all,not at all,It was on the radio and I've listened to covers of it.,somewhat,not at all,a little,somewhat,a little,not at all
48,1,2013_3,cover,17,14-Dec,completely spontaneous,My high school math teacher was bringing it up because of radiation in a math problem and a lot of people mimicked the heavy inhale of the song.,somewhat positive,not at all,somewhat,I would hear it a lot in middle school.,extremely,not at all,a little,somewhat,very,very
48,1,2013_5,cover,16,16-18,completely spontaneous,I was with my friends playing Rock Band and one of them who doesn't really like to play got roped into doing part of the vocals for the song and ended up wanting to get a really good score.,very positive,a little,very,It's a song I liked to play on Rock Band by myself and with my friends.,very,somewhat,a lot,somewhat,extremely,extremely
48,1,2013_6,orig,14,I associate it with my grandparents because of the people in the video and I associate it with when I was 14-15,completely spontaneous,I strongly remember watching by myself at home the music video for this on YouTube multiple times throughout early high school.,somewhat positive,a little,a little,"I listened to it a lot in the past, not so much now.",very,not at all,a lot,not at all,not at all,extremely
48,1,2014_1,cover,13,14-Dec,somewhat deliberate,They were playing this during a breaks of a contest I participated in.,somewhat positive,extremely,very,It's a song I used to hear a lot until people were tired of it.,very,extremely,a little,extremely,extremely,extremely
48,1,2014_2,cover,NA,No,NA,NA,NA,NA,NA,I've heard the original in commercials,somewhat,NA,a little,NA,NA,NA
48,1,2014_3,cover,NA,No,NA,NA,NA,NA,NA,I've heard the original a bunch of times years ago.,extremely,NA,somewhat,NA,NA,NA
48,1,2014_4,cover,NA,Probably middle school-12--13,NA,NA,NA,NA,NA,I've heard it a few times in the past.,somewhat,NA,a little,NA,NA,NA
48,1,2014_5,orig,17,17-18,completely spontaneous,I was struggling to learn this song on drums in Rock Band.,somewhat negative,a little,a little,It was popular on the radio for a while.,very,not at all,a lot,not at all,not at all,very
48,1,2015_1,cover,17,16-17,somewhat spontaneous,My friends were over at my house and we were playing the song on Rock Band 4 and I was on drums.,very positive,a little,very,It's a song I'll listen to occasionally.,very,not at all,a lot,somewhat,a little,extremely
48,1,2015_2,orig,15,15-18,somewhat deliberate,Private,neutral,not at all,not at all,I used to listen to it a lot in high school.,extremely,not at all,a lot,not at all,not at all,a little
48,1,2015_3,orig,16,Yeah 16-18,somewhat deliberate,I remember watching the video to this on YouTube on my computer alone around when the Fast and the Furious movie this song is associated with came out.,neutral,not at all,not at all,It's just a song I've heard a number of times.,very,not at all,somewhat,not at all,not at all,a little
48,1,2015_4,orig,17,It's associated with one friend when I was around 16,somewhat spontaneous,"I remember a time when a friend in high school was mimicking the song, especially the yaaa baby.",somewhat positive,not at all,a little,I've heard it a few times.,somewhat,not at all,a little,a little,not at all,somewhat
48,1,2015_5,cover,17,No,completely deliberate,Private,somewhat positive,not at all,a little,I've heard it a few times while I was in high school.,somewhat,not at all,somewhat,not at all,not at all,a little
48,1,2016_1,orig,NA,16-18,NA,NA,NA,NA,NA,I listened to it a lot after finding out who the writer of the song was.,extremely,NA,a lot,NA,NA,NA
48,1,2016_2,cover,12,16-Dec,completely deliberate,"I vaguely recall listening to a cover of this song on YouTube, I was probably alone.",somewhat positive,not at all,not at all,Just a song I've listened to a few times.,very,not at all,a little,not at all,not at all,not at all
48,1,2016_3,orig,12,No,completely deliberate,I was at a middle school dance with a friend.,somewhat positive,not at all,a little,Just heard it at dances.,a little,not at all,a little,very,very,a little
48,1,2016_4,cover,14,13-14,completely deliberate,A friend of mine in high school was joking around with some of the lyrics.,somewhat positive,not at all,a little,Other people would sing it in high school.,somewhat,not at all,somewhat,a little,somewhat,a little
48,1,2016_5,orig,16,Specifically junior year of high school when I was 16,somewhat deliberate,We had to analyze this song in class during my junior year of high school.,somewhat positive,not at all,a little,"Heard it before, during class, and occasionally elsewhere.",very,not at all,a little,a little,very,extremely
48,1,2017_1,orig,18,No,completely deliberate,A friend was talking about a movie.,neutral,not at all,not at all,I've only heard bits of the song before,a little,not at all,a little,a little,not at all,not at all
48,1,2017_2,orig,14,It's associated with Pewdiepie,somewhat spontaneous,I was in my high school freshman year computer class and my friend kept doing the Alexa play Despacito meme.,neutral,not at all,not at all,I've heard the song and I still reference the meme at times.,very,not at all,a little,a little,a little,very
48,1,2017_3,orig,16,No.,completely deliberate,"I heard it at a high school dance, but I don't remember more.",neutral,not at all,a little,Rarely heard it and only at dances.,a little,not at all,a little,very,somewhat,not at all
48,1,2017_4,cover,NA,No.,NA,NA,NA,NA,NA,"I think people have sung it around me before, but no specific moments can be recalled.",a little,NA,not at all,NA,NA,NA
48,1,2017_5,orig,NA,No,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
48,1,2018_1,cover,NA,No,NA,NA,NA,NA,NA,Never heard of it,not at all,NA,not at all,NA,NA,NA
48,1,2018_2,orig,NA,No,NA,NA,NA,NA,NA,I think I've heard it before,not at all,NA,somewhat,NA,NA,NA
48,1,2018_3,cover,NA,No,NA,NA,NA,NA,NA,I've heard it a few times.,a little,NA,a little,NA,NA,NA
48,1,2018_4,cover,NA,No,NA,NA,NA,NA,NA,I've heard the original somewhere on TV.,somewhat,NA,a little,NA,NA,NA
48,1,2018_5,cover,NA,No,NA,NA,NA,NA,NA,I think I've heard the original a few times.,a little,NA,not at all,NA,NA,NA
48,1,2019_1,cover,NA,No,NA,NA,NA,NA,NA,A lot of other people would talk about it a few years ago.,somewhat,NA,a little,NA,NA,NA
48,1,2019_2,orig,NA,No,NA,NA,NA,NA,NA,Never heard it before,not at all,NA,not at all,NA,NA,NA
48,1,2019_3,orig,NA,No,NA,NA,NA,NA,NA,Never heard it.,not at all,NA,not at all,NA,NA,NA
48,1,2019_4,cover,NA,No,NA,NA,NA,NA,NA,I've only heard one cover of it and it had a pretty different arrangement.,a little,NA,a little,NA,NA,NA
48,2,2008_2,cover,NA,No,NA,NA,NA,NA,NA,Never heard it before,not at all,NA,a little,NA,NA,NA
48,2,2008_3,orig,NA,No,NA,NA,NA,NA,NA,I heard it a lot when I was younger,very,NA,somewhat,NA,NA,NA
48,2,2009_2,orig,10,No,somewhat spontaneous,A friend in elementary would sing the song and poke someone's face with the chorus.,neutral,not at all,a little,I've heard it a few times.,somewhat,not at all,a little,a little,a little,somewhat
48,2,2009_3,orig,16,No,completely deliberate,I remember playing the wii version of Just Dance at a friend's birthday and struggling with the motion detection.,somewhat negative,not at all,a little,I've heard it a few times,somewhat,not at all,a little,very,a little,very
48,2,2010_1,orig,16,I associate it with one friend,completely deliberate,A friend was watching some of Kesha's music video's at another friend's birthday party.,neutral,not at all,a little,I heard it a lot in middle school,somewhat,not at all,somewhat,somewhat,somewhat,a little
48,2,2010_2,cover,NA,No,NA,NA,NA,NA,NA,"I think I've heard it before, but I can't put my finger on it",a little,NA,a little,NA,NA,NA
48,2,2010_3,orig,NA,13-Nov,NA,NA,NA,NA,NA,I listened to this a lot when I was younger.,extremely,NA,a lot,NA,NA,NA
48,2,2011_1,cover,13,No,completely deliberate,My cousin would sing the song while playing with her dog on a car ride when we were younger.,somewhat positive,not at all,a little,I heard it a few times when it came out.,somewhat,not at all,a little,a little,a little,somewhat
48,2,2011_2,orig,11,11,somewhat spontaneous,We were taught the shuffle in elementary school.,neutral,a little,somewhat,Heard it quite a bit.,very,not at all,somewhat,somewhat,very,very
48,2,2011_3,cover,22,It is heavily associated with one friend of mine.,completely spontaneous,I made a joke mascot of a plastic bag because a friend of mine would constantly ask people if they felt like a plastic bag.,very positive,a little,very,I listened to it a lot in high school and listen to it rarely these days.,extremely,somewhat,love it!,a little,extremely,extremely
48,2,2011_4,cover,NA,No,NA,NA,NA,NA,NA,I've heard the original a few times,very,NA,a little,NA,NA,NA
48,2,2012_1,cover,22,14-Nov,somewhat spontaneous,"Played this song in a game with friends, I was struggling with my part, but my friends thought I sounded good",somewhat positive,not at all,a little,Listened to the original and multiple covers a lot,very,not at all,love it!,somewhat,somewhat,extremely
48,2,2012_2,orig,16,Not really,somewhat deliberate,"I strongly remember watching the overly attached girlfriend video with this song, especially the neigh, neigh part.",somewhat positive,a little,very,I would listen to it a lot when I'm listening to a bunch of pop songs.,extremely,not at all,love it!,not at all,not at all,very
48,2,2012_3,orig,21,17-Dec,somewhat spontaneous,My friends and I were at a Christmas gathering and we were singing along to it.,very positive,very,very,I would listen to it a lot when I was in middle and high school.,extremely,somewhat,love it!,somewhat,extremely,extremely
48,2,2012_4,cover,16,14-17,completely deliberate,I was trying to learn the rap by myself.,neutral,not at all,a little,I listened to it a lot in high school,very,not at all,somewhat,not at all,not at all,not at all
48,2,2012_5,cover,13,No,somewhat deliberate,I remember watching a parody video of this on YouTube.,neutral,not at all,a little,I've heard it a few times.,somewhat,not at all,a little,not at all,not at all,a little
48,2,2013_1,orig,15,17-Dec,somewhat deliberate,Private,neutral,not at all,not at all,I would listen to it a lot in school.,very,not at all,a lot,not at all,not at all,a little
48,2,2013_2,orig,14,No,somewhat spontaneous,I distinctly remember watching a cover music video of this by one artist I liked on YouTube.,somewhat positive,not at all,a little,"I heard it a lot when it came out, and then I know it's controversial",very,not at all,a little,not at all,not at all,somewhat
48,2,2013_3,orig,22,16-17,completely spontaneous,Talking to a friend while also browsing YouTube home page and a meme version of this song was recommended and I did the exaggerated gasp and my friend thought it was weird.,somewhat positive,not at all,somewhat,Heard it a number of times,very,not at all,a little,a little,a little,extremely
48,2,2013_5,orig,16,15-17,somewhat spontaneous,My friends and I were playing a rhythm game and I got one of our friends who wasn't good at singing to sing part of the song.,very positive,a little,a little,I would listen to this song in late high school.,extremely,not at all,a lot,somewhat,somewhat,very
48,2,2013_6,cover,15,17-Nov,somewhat spontaneous,I remember watching the music video and thinking of my own grandparents.,somewhat positive,not at all,a little,I would listen to it after school,very,not at all,a lot,not at all,a little,somewhat
48,2,2014_1,orig,13,13-Nov,completely spontaneous,Played during a break time of a contest I participated in,very positive,somewhat,very,Heard it a lot when it came out,very,extremely,a little,somewhat,extremely,very
48,2,2014_2,orig,NA,No,NA,NA,NA,NA,NA,I think I've heard it on commercials.,somewhat,NA,a little,NA,NA,NA
48,2,2014_3,orig,12,No,somewhat deliberate,A friend would sing this very enthusiastically in middle school geometry class.,neutral,not at all,a little,I listened to it a few times throughout middle and high school.,very,not at all,a little,a little,not at all,somewhat
48,2,2014_4,orig,NA,No,NA,NA,NA,NA,NA,I've heard the chorus a bunch in high school,very,NA,a little,NA,NA,NA
48,2,2014_5,cover,21,14-17,somewhat spontaneous,My friend was showing us his playlist of bangers and we made fun of it for being very white-people and pop oriented.,somewhat positive,not at all,a little,I heard it quite a bit in high school.,very,not at all,somewhat,a little,a little,somewhat
48,2,2015_1,orig,17,14-17,somewhat deliberate,I remember playing this song in a rhythm game with my friends in high school.,somewhat positive,a little,very,I would listen to it occasionally in high school.,extremely,not at all,a lot,somewhat,a little,very
48,2,2015_2,cover,16,17-Nov,somewhat deliberate,I remember listening to the artist's songs while working on calculus homework on the floor.,neutral,not at all,not at all,I listened to it a lot while doing homework.,very,not at all,a lot,not at all,not at all,somewhat
48,2,2015_3,cover,15,I associate it with Vin Diesel and Paul Walker.,somewhat spontaneous,I remember watching the video while looking up the news about Paul Walker and then reading around about that.,neutral,a little,not at all,I would listen to it occasionally when it came out.,very,not at all,somewhat,not at all,not at all,somewhat
48,2,2015_4,cover,15,13-16,somewhat deliberate,I remember a friend mimicking the yaaaahh in class in high school.,neutral,not at all,a little,People would talk about it in school.,a little,not at all,a little,a little,not at all,somewhat
48,2,2015_5,orig,14,17-Dec,completely deliberate,Private,neutral,not at all,a little,I listened to it a lot when it came out.,somewhat,not at all,a little,not at all,not at all,not at all
48,2,2016_1,cover,15,No,somewhat deliberate,I remember a time when I was watching a video of the song and looking up the artist who wrote it.,neutral,not at all,not at all,I would listen to it when it came out.,very,not at all,somewhat,not at all,not at all,somewhat
48,2,2016_2,orig,NA,No,NA,NA,NA,NA,NA,I listened to this a few times when it came out,somewhat,NA,a little,NA,NA,NA
48,2,2016_3,cover,NA,No,NA,NA,NA,NA,NA,I'm not sure if I've heard it that much,a little,NA,not at all,NA,NA,NA
48,2,2016_4,orig,16,No,somewhat deliberate,A friend would mimic the ner ner ner ner ner part in gym class.,neutral,not at all,a little,I heard it from peers.,somewhat,not at all,a little,a little,not at all,somewhat
48,2,2016_5,cover,16,16,somewhat deliberate,I analyzed the song lyrics in a high school class.,somewhat positive,not at all,not at all,I heard it on the radio a bit years ago,very,not at all,a little,a little,somewhat,very
48,2,2017_1,cover,NA,No,NA,NA,NA,NA,NA,Only heard snippets,a little,NA,not at all,NA,NA,NA
48,2,2017_2,cover,14,No,somewhat deliberate,I remember a friend in high school repeating the Alexa play Despacito joke a bunch in computer class.,somewhat negative,not at all,not at all,I've heard it a few times,a little,not at all,a little,a little,a little,somewhat
48,2,2017_3,cover,NA,16-17,NA,NA,NA,NA,NA,I think this would play at school dances.,a little,NA,a little,NA,NA,NA
48,2,2017_4,orig,NA,No,NA,NA,NA,NA,NA,I would hear people sing it more than I heard the actual song,a little,NA,not at all,NA,NA,NA
48,2,2017_5,cover,NA,No,NA,NA,NA,NA,NA,I don't think I've heard this song,not at all,NA,not at all,NA,NA,NA
48,2,2018_1,orig,NA,No,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
48,2,2018_2,cover,NA,No,NA,NA,NA,NA,NA,I've only heard a snippet of this before,a little,NA,a little,NA,NA,NA
48,2,2018_3,orig,NA,No,NA,NA,NA,NA,NA,I think I've only heard parts of it,a little,NA,not at all,NA,NA,NA
48,2,2018_4,orig,15,No,completely deliberate,I remember sitting down and watching a performance of this on some singing competition show.,neutral,not at all,not at all,Heard it a few times.,a little,not at all,a little,not at all,a little,not at all
48,2,2018_5,orig,NA,No,NA,NA,NA,NA,NA,I think I've heard it at dances.,a little,NA,a little,NA,NA,NA
48,2,2019_1,orig,NA,No,NA,NA,NA,NA,NA,I've heard parts of it ocassionally,a little,NA,a little,NA,NA,NA
48,2,2019_2,cover,NA,No,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
48,2,2019_3,cover,NA,No,NA,NA,NA,NA,NA,I don't know if I've ever heard the original song,not at all,NA,a lot,NA,NA,NA
48,2,2019_4,orig,20,No,somewhat deliberate,I watched an artist do a cover of this on YouTube and it was a very different style from their other covers.,neutral,not at all,not at all,"Heard a cover, never the original",a little,not at all,not at all,not at all,not at all,a little
49,1,2008_2,orig,14,13-15,somewhat spontaneous,I heard this song when I was at an amusement park with friends.,somewhat positive,somewhat,somewhat,I hear this song frequently on the radio and played in some movies.,very,a little,somewhat,very,somewhat,somewhat
49,1,2008_3,cover,NA,13-16 years old.,NA,NA,NA,NA,NA,I don't recall much about this song.,a little,NA,a little,NA,NA,NA
49,1,2009_2,cover,12,I think of the winter months.,somewhat spontaneous,Listened to this song while on vacation with family in the car.,very positive,not at all,somewhat,This is one of my favorite Lady Gaga songs.,extremely,somewhat,love it!,very,very,somewhat
49,1,2009_3,cover,12,12 - present,somewhat spontaneous,Listened to this song when I was on my way to go downhill skiing when young.,very positive,very,extremely,This is one of my favorite pop songs and I still listen to it on Spotify.,extremely,a little,love it!,somewhat,very,very
49,1,2010_1,cover,12,I associate this song with my 3rd - 6th grade years.,somewhat spontaneous,I recall playing basketball on one of the mini hoops in my basement when I was young.,somewhat positive,a little,very,Kesha TikTok - all time great.,extremely,a little,love it!,not at all,a little,somewhat
49,1,2010_2,orig,13,13-15,somewhat spontaneous,This song was playing while my Dad was filling up with gas.,neutral,not at all,not at all,I never liked this song but the country radio stations used to play it all the time.,very,not at all,a little,not at all,not at all,somewhat
49,1,2010_3,cover,14,13-15,somewhat spontaneous,I was listening to this song while playing games on my mom's Facebook account when young.,somewhat positive,not at all,not at all,Would casually listen to this on Spotify during 2014.,very,not at all,somewhat,not at all,not at all,a little
49,1,2011_1,orig,NA,16-17,NA,NA,NA,NA,NA,I only listened to this song when it was played on the radio but I often changed the station.,very,NA,not at all,NA,NA,NA
49,1,2011_2,cover,15,14-16,completely spontaneous,During middle school we would get to rollerblade to this song when we were in the rollerblading unit.,somewhat positive,a little,very,This song had a shuffle that people would do to the song.,very,not at all,love it!,somewhat,somewhat,somewhat
49,1,2011_3,orig,11,13-Nov,somewhat spontaneous,This was another song that I remember roller blading to during a physical education class in elementary school.,somewhat positive,not at all,somewhat,This was another big hit by Katy Perry.,very,not at all,a lot,a little,a little,somewhat
49,1,2011_4,orig,13,13-14.,completely spontaneous,"I was listening to this song on my old Ipod in my room one afternoon trying to figure out what ""E.T."" meant.",somewhat positive,not at all,not at all,Would often listen to this on my bus ride to and from school.,somewhat,not at all,a lot,not at all,a little,extremely
49,1,2012_1,orig,13,13-14 years old.,somewhat spontaneous,I was driving home from a pizza place with my family friends and this song began to play.,neutral,not at all,not at all,I would hear this song on the radio back when I was roughly 13 years old but I never liked this song.,very,not at all,not at all,very,somewhat,somewhat
49,1,2012_2,cover,14,14-15 years old,completely spontaneous,There was this video that the summer of 2016 olympic swim team created that had Call Me Maybe as the song. My mother and I watched this video together and loved it.,very positive,a little,very,I listened to this on Spotify frequently.,extremely,very,love it!,a little,somewhat,extremely
49,1,2012_3,cover,NA,14-16 years old,NA,NA,NA,NA,NA,I used to hear this on the radio and I never liked it.,somewhat,NA,not at all,NA,NA,NA
49,1,2012_4,orig,13,13-14,somewhat spontaneous,My mom and I would listen to this song when I came home from school.,somewhat positive,not at all,a little,I listened to this on Spotify when it first came out and had it in a playlist.,very,a little,a lot,a little,a little,somewhat
49,1,2012_5,orig,NA,15 - present,NA,NA,NA,NA,NA,"I love this song and still listen to it, but I can't recall a specific memory.",extremely,NA,love it!,NA,NA,NA
49,1,2013_1,cover,14,13-15 years old,somewhat deliberate,I remember watching the music video as a kid but that is about it.,neutral,not at all,not at all,Listened to on YouTube and Spotify.,very,not at all,a little,not at all,not at all,a little
49,1,2013_2,cover,14,14-15 years old.,completely spontaneous,I recall watching the music video when I was younger.,very positive,somewhat,a little,I used to listen to this all the time on Spotify.,very,a little,love it!,not at all,somewhat,extremely
49,1,2013_3,cover,NA,15-17 years old,NA,NA,NA,NA,NA,I used to listen to this song on Spotify and would hear it often on the radio during 2018.,very,NA,a little,NA,NA,NA
49,1,2013_5,cover,13,13-15 years old,completely spontaneous,I was on a car trip with my family and I was listening to this song as we were reaching our destination.,somewhat positive,a little,a little,Listened to it on the radio and Spotify.,very,a little,somewhat,a little,somewhat,somewhat
49,1,2013_6,orig,14,14-15,somewhat deliberate,I remember listening to this song on my bus ride home from school when I was young.,neutral,not at all,not at all,I listened to it on both Spotify and the radio often.,very,not at all,somewhat,not at all,a little,somewhat
49,1,2014_1,cover,14,14-16 years old,completely spontaneous,In middle school all the teachers made a video to this song at the start of the year to get students excited to begin school.,somewhat positive,not at all,somewhat,This was one of my mothers favorite songs.,very,not at all,somewhat,somewhat,somewhat,very
49,1,2014_2,cover,15,15-16 in middle school.,somewhat deliberate,My friends and I were listening to this song while running around at Recess in middle school.,somewhat positive,not at all,a little,Listen to it from time to time and enjoy it.,very,not at all,somewhat,very,a little,somewhat
49,1,2014_3,cover,15,15-17,somewhat spontaneous,Listened to this in the car with my mom on the way to church in the morning.,somewhat positive,a little,not at all,This was John Legends big hit.,very,not at all,somewhat,a little,a little,a little
49,1,2014_4,cover,15,14-17,completely spontaneous,I was riding in the car with my mother and sister on vacation at night and we had this song blasting.,very positive,somewhat,very,I listened to this on Spotify and heard it on the radio during 2015-2016.,very,somewhat,a lot,somewhat,somewhat,very
49,1,2014_5,orig,16,15-16,completely spontaneous,I was watching the Voice with my mom and one of the participants sang this song and we enjoyed it.,somewhat positive,not at all,a little,My Mom and Sister used to listen to OneRepublic constantly back in the day.,very,a little,somewhat,a little,a little,somewhat
49,1,2015_1,cover,NA,16,NA,NA,NA,NA,NA,Heard it on the radio and during sporting events a lot during the year of 2017.,very,NA,not at all,NA,NA,NA
49,1,2015_2,orig,16,16-17 years old.,somewhat deliberate,Driving around town with my Mom.,neutral,not at all,not at all,Would hear it on the radio constantly for months.,very,not at all,somewhat,a little,not at all,a little
49,1,2015_3,orig,16,15-17,completely spontaneous,"I was watching Furious 7 in the movie theatre with my brother and when the last scene of the movie where this song was played, I began to cry because of Paul Walker's death and the fact that something like that could happen to one of my family members.",very positive,extremely,a little,"Listened to this on Spotify, YouTube, and first heard it on the movie Furious 7.",extremely,very,love it!,a little,very,extremely
49,1,2015_4,orig,15,I listened to this song when I was around 14-16 years old.,completely spontaneous,Listening to this song in with my brother in his pickup truck.,somewhat positive,not at all,very,This was prime Fetty Wap.,very,somewhat,love it!,somewhat,somewhat,extremely
49,1,2015_5,cover,14,14-16,somewhat spontaneous,My mom and I were listening to this song in our house when I was younger.,somewhat positive,a little,somewhat,Maroon 5 was one of my Mom's favorite bands so I listened to them quite often.,very,a little,somewhat,a little,a little,a little
49,1,2016_1,orig,15,15 years old and I still listen to it now.,completely spontaneous,I listened to Justin perform this song at the OneLove festival and it was one of the best liver performances.,somewhat positive,somewhat,a little,This was a big hit on the radio during 2015 and I also played it on Spotify frequently during that time.,very,a little,love it!,a little,somewhat,very
49,1,2016_2,cover,15,15-16 years old,somewhat spontaneous,I was doing homework to this song at home while in middle school.,neutral,not at all,not at all,"Mainly listened to this song on spotify, but I recall that this was played on the radio quite frequent.",very,not at all,somewhat,not at all,not at all,somewhat
49,1,2016_3,orig,NA,15-17 years old.,NA,NA,NA,NA,NA,I know that this song was on one of my Spotify playlists and one point.,very,NA,a little,NA,NA,NA
49,1,2016_4,cover,15,15-17,somewhat spontaneous,Playing basketball outside to this song during the spring.,somewhat positive,a little,a little,Middle school I listened to this while working out.,somewhat,a little,somewhat,a little,a little,somewhat
49,1,2016_5,orig,NA,16-17,NA,NA,NA,NA,NA,This song was played often during the summer of 2017 I believe.,very,NA,a little,NA,NA,NA
49,1,2017_1,orig,16,15-17,somewhat spontaneous,I remember watching Ed Sheeran perform this live at an awards show.,somewhat positive,not at all,not at all,This was another song of Ed's that was a big hit an was played everyday on the radio during 2016 and 2017.,very,not at all,somewhat,not at all,a little,somewhat
49,1,2017_2,orig,NA,16-19,NA,NA,NA,NA,NA,This was popular during 2019 and 2020. It was a big hit in Latin America as well.,extremely,NA,a lot,NA,NA,NA
49,1,2017_3,orig,NA,15-17,NA,NA,NA,NA,NA,I recall that Bruno Mars sang this song and that it was popular when he released it.,somewhat,NA,a little,NA,NA,NA
49,1,2017_4,cover,15,14-16 years old,completely spontaneous,In middle school my friends and I would blast this song by Kendrick Lamar on our laptops during class.,very positive,somewhat,somewhat,I listened to this song a lot in my 8th grade year during middle school.,very,not at all,somewhat,very,somewhat,extremely
49,1,2017_5,orig,15,15-17,completely spontaneous,I was telling my 8th grade science teacher about this song when it first came out and he said he liked it as well.,very positive,somewhat,a little,This was one of my favorite songs during my 8th grade year.,extremely,not at all,a lot,somewhat,somewhat,very
49,1,2018_1,cover,NA,Never heard this song.,NA,NA,NA,NA,NA,Never heard this song.,not at all,NA,a little,NA,NA,NA
49,1,2018_2,orig,NA,For some reason I think of watching dancing with the stars.,NA,NA,NA,NA,NA,This song was one of Ed Sheeran's biggest hits and was played on the radio everyday.,extremely,NA,a little,NA,NA,NA
49,1,2018_3,cover,NA,16-17 years old.,NA,NA,NA,NA,NA,I have heard this song on country radio stations when it came out.,somewhat,NA,not at all,NA,NA,NA
49,1,2018_4,cover,NA,17-19 years old,NA,NA,NA,NA,NA,This is Camilla Cabello with her song Havanna.,a little,NA,somewhat,NA,NA,NA
49,1,2018_5,cover,NA,16-17 years old,NA,NA,NA,NA,NA,I heard this song on the radio in the summer of 2019.,somewhat,NA,a little,NA,NA,NA
49,1,2019_1,cover,17,16-18,neither,I remember watching a YouTube video of a guy who picked his brother up from school on a horse and played this song.,neutral,not at all,not at all,I hear this song on the radio and some commercials today even.,very,not at all,not at all,not at all,a little,a little
49,1,2019_2,orig,16,16-17 years old.,somewhat spontaneous,This song was playing when my mother picked me up from cross country practice my sophemore year of high school.,neutral,not at all,not at all,"This is Sunflower by Post Malone and Rae Sremmurd, I am quite familiar with the song as it was played on the radio often.",very,not at all,a little,not at all,a little,very
49,1,2019_3,orig,17,17-18,completely spontaneous,I recall watching Halsey perform this live at the 2018 VS Fashion Show.,very positive,a little,a little,I always go back to watching her perform this live at the VS Show in 2018.,extremely,a little,love it!,a little,somewhat,extremely
49,1,2019_4,cover,NA,17-18 years old.,NA,NA,NA,NA,NA,Heard this song constantly on the radio in the summer of 2019-2020.,very,NA,a little,NA,NA,NA
49,2,2008_2,cover,NA,14-Dec,NA,NA,NA,NA,NA,Heard while shopping in department stores.,somewhat,NA,somewhat,NA,NA,NA
49,2,2008_3,orig,NA,14-Dec,NA,NA,NA,NA,NA,heard on Radio.,somewhat,NA,a little,NA,NA,NA
49,2,2009_2,orig,19,20-Dec,somewhat spontaneous,Watched a video of a guy figure skating to this song.,neutral,a little,somewhat,This is one of my favorite pop songs.,extremely,a little,love it!,somewhat,somewhat,very
49,2,2009_3,orig,NA,14,NA,NA,NA,NA,NA,Listened to this on my old ipod frequently.,extremely,NA,love it!,NA,NA,NA
49,2,2010_1,orig,13,16-Dec,somewhat spontaneous,Listened to on my school bus.,neutral,a little,somewhat,Had this song on my ipod.,extremely,not at all,love it!,somewhat,somewhat,somewhat
49,2,2010_2,cover,13,16-Dec,somewhat spontaneous,This was playing in my dads pickup while he was filling it up with gas when I was younger.,neutral,not at all,not at all,I hear this song on the radio all the time.,extremely,a little,a little,not at all,not at all,very
49,2,2010_3,orig,NA,13-Dec,NA,NA,NA,NA,NA,Had this song on my old ipod.,somewhat,NA,a little,NA,NA,NA
49,2,2011_1,cover,NA,Heard this often while listening to radio.,NA,NA,NA,NA,NA,Radio.,very,NA,somewhat,NA,NA,NA
