internal_id,song_id,age_at_event_orig,age_at_event_cover,association_orig,association_cover,control_orig,control_cover,NaM_orig,NaM_cover,memory_orig,memory_cover,description_orig,description_cover,emot_content_orig,emot_content_cover,emot_intensity_orig,emot_intensity_cover,energetic_orig,energetic_cover,experience_orig,experience_cover,familiarity_orig,familiarity_cover,important_orig,important_cover,preference_orig,preference_cover,social_orig,social_cover,unique_orig,unique_cover,vivid_orig,vivid_cover
41,2017_1,NA,32,It is associated with my 30's.,I associate this song with my 30's.,NA,completely deliberate,0,mem,FALSE,TRUE,NA,It reminds me of my husband.,NA,very positive,NA,somewhat,NA,very,I have so many memories with this song that I couldn't pick just one.  I listen to this song when I think about it on any app available.,I love Ed Sheeran.  He is one of my favorite artists.,extremely,extremely,NA,extremely,love it!,love it!,NA,not at all,NA,somewhat,NA,extremely
41,2017_2,34,34,This song is associated with my 30's.,My daughter,completely deliberate,completely spontaneous,mem,mem,TRUE,TRUE,My daughter sang this song to me over video chat.,My daughter sings this song to me.,very positive,very positive,not at all,somewhat,very,somewhat,I heard this on youtube when my daughter sang it to me.,My daughter sings this to me.,extremely,very,somewhat,very,love it!,love it!,somewhat,not at all,extremely,very,somewhat,extremely
41,2017_3,NA,NA,It played a lot in my teen years.,I associate this song with my 20's.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I heard it on the radio a lot.,I heard this song mostly on the radio.,extremely,extremely,NA,NA,a lot,love it!,NA,NA,NA,NA,NA,NA
41,2017_4,NA,NA,No,I'm not familiar with this song.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've never heard this song.,I don't have experience with this song.,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
41,2017_5,34,NA,It is associated with my 30's.,No,completely spontaneous,NA,mem,0,TRUE,FALSE,It brought forth the memory of the day I married my husband.,NA,very positive,NA,very,NA,somewhat,NA,I've heard it a few times.,I've never heard this song.,a little,not at all,extremely,NA,somewhat,somewhat,a little,NA,extremely,NA,extremely,NA
41,2018_1,NA,32,No,It is not.,NA,completely deliberate,0,mem,FALSE,TRUE,NA,When I left my ex husband he did wish bad things on me it felt like.,NA,somewhat negative,NA,somewhat,NA,not at all,I've never heard this song before.,I've heard it on the radio a few times.,not at all,somewhat,NA,extremely,not at all,a little,NA,somewhat,NA,extremely,NA,somewhat
41,2018_2,31,34,It is from my late 20's.,I associate this song with me getting married both times.,completely deliberate,completely spontaneous,mem,mem,TRUE,TRUE,When I met my husband for the first time in person it was at an airport and I didn't want to let him go.,It reminds me of when my ex-husband and current husband got married.,very positive,very positive,extremely,not at all,not at all,somewhat,I listen to this song on every platform imaginable.,I've heard this song everywhere.,extremely,extremely,extremely,extremely,love it!,love it!,not at all,extremely,extremely,a little,extremely,somewhat
41,2018_3,NA,NA,No,I associate this song with my 20's.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it on the radio.,I've heard this song on the radio.,extremely,extremely,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
41,2018_4,NA,NA,No,It is not.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've never heard it.,I've heard it a few times on pandora and the radio.,not at all,somewhat,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
41,2018_5,NA,15,No,This song is from my teenage years.,NA,completely deliberate,0,mem,FALSE,TRUE,NA,When I was a teen I was with a group of friends and we smoked pot and got stoned.,NA,very negative,NA,not at all,NA,somewhat,I've never heard that song.,I heard this song on the radio a lot and on the tv.,not at all,somewhat,NA,very,not at all,not at all,NA,extremely,NA,extremely,NA,extremely
41,2019_1,28,24,I associate it with my 20's.,My son's young years.,completely spontaneous,completely deliberate,mem,mem,TRUE,TRUE,My son loved this song when he was younger and we would sing it.,I remember me and my son singing along to this song. We laughed and had a good time.,very positive,very positive,a little,extremely,extremely,somewhat,I mostly listened to this song on the radio and sometimes on youtube.,All positive.  It is a fun song.  My son and I enjoyed singing together.,extremely,extremely,extremely,extremely,love it!,love it!,not at all,a little,extremely,extremely,extremely,extremely
41,2019_2,32,32,It is associated with my 30's.,I associate this song with my 30's.,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,When my son and I watched Spiderman when he was 11.,This song was playing on the movie Spiderman that my son and I were watching together.,very positive,very positive,not at all,somewhat,somewhat,somewhat,I've heard it a few times on the radio outside of Spiderman.,It is from a movie and I have heard it on the radio.,extremely,extremely,extremely,extremely,love it!,love it!,not at all,not at all,extremely,extremely,extremely,extremely
41,2019_3,NA,NA,Not at all.,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,I've never heard this song.,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
41,2019_4,34,34,It is associated with my 30's.,It is just associated with a day.,completely spontaneous,completely deliberate,mem,mem,TRUE,TRUE,My brother in law overplayed this song all in the course of one day.,My brother in law came over and kept playing this song over and over again.,somewhat negative,neutral,somewhat,somewhat,a little,very,I overheard it thanks to my brother in law.  If it weren't for him I think I'd like it more.,I have heard this song so much in one day.  I liked it at first but my brother in law annoyed me with it.  He played it on youtube.  This was when I was 34.,extremely,extremely,not at all,not at all,a little,a little,a little,somewhat,somewhat,extremely,extremely,extremely
42,2008_2,16,16,high school,high school,neither,completely spontaneous,mem,mem,TRUE,TRUE,"My AP English teacher liked the song, and mentioned this during class",My 11th grade English teacher talking about how much she loves the song,somewhat positive,somewhat positive,not at all,not at all,a little,not at all,It was ubiquitous when I was a kid.,it was ubiquitous in high school,somewhat,a little,not at all,not at all,not at all,not at all,somewhat,a little,not at all,not at all,a little,a little
42,2008_3,16,NA,high school,"I associate it with high school, but no specific memory.",somewhat deliberate,NA,mem,0,TRUE,FALSE,"Listening to it on the radio, riding the school bus home in high school",NA,neutral,NA,not at all,NA,not at all,NA,heard it on the radio in high school every so often,I don't remember hearing it for the first time.,a little,somewhat,not at all,NA,not at all,not at all,not at all,NA,not at all,NA,not at all,NA
42,2009_2,16,16,high school,junior year high school,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,"Trying to transposee on the spot because my violin-playing friend, who made the arrangement forgot clarinets are Bb instruments","My guy friend wrote a 4-part arrangement for us to play at parent-teacher night, but forgot that clarinets are Bb instruments, so I was stuck transposing on the fly.",neutral,somewhat positive,somewhat,a little,somewhat,very,liked it and played it,I've heard and played it more times than I can count,very,very,a little,a little,somewhat,somewhat,somewhat,very,somewhat,somewhat,a little,very
42,2009_3,17,16,high school,high school,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Dancing with my classmates at the spring musical after party,"I'm listening to it with a guy friend in high school, who loved Lady Gaga",very positive,somewhat positive,not at all,a little,very,a little,ubiquitous in high school,"It was one of my guy friend's favorite songs, which was in hindsight a sign that he didn't want to date me",somewhat,very,a little,a little,somewhat,somewhat,very,very,somewhat,a little,somewhat,a little
42,2010_1,18,18,"undergrad, 18-22",undergrad,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Having a nice time walking around campus as it was playing.,"Being very anxious my first week of undergrad, watching my roommate get ready for a night out",somewhat positive,very negative,not at all,somewhat,a little,not at all,ubiquitous in undergrad,ubiquitous in 2010,very,not at all,not at all,a little,not at all,not at all,not at all,not at all,not at all,not at all,not at all,somewhat
42,2010_2,12,12,middle school,none,completely deliberate,somewhat spontaneous,mem,mem,TRUE,TRUE,"I was in the parking lot in middle school, and someone's mom was playing it on the radio.",Listening to it in a friend's mom's car in middle school,neutral,neutral,not at all,not at all,not at all,not at all,"I'm not a huge fan, but the song is okay sometimes.",heard it on the radio since it came out,a little,a little,not at all,not at all,a little,not at all,a little,somewhat,not at all,not at all,not at all,not at all
42,2010_3,17,15,high school,high school,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,"sitting, tired in my first period AP GOV class while it was playing",My hometown radio station would play it all the time when I rode the bus to and from high school,neutral,neutral,not at all,not at all,not at all,somewhat,"I know Jason Mraz and recognize his songs, but nothing beyond that","I don't like Jason Mraz's music, but it was cool to learn that he's bisexual",a little,somewhat,not at all,a little,not at all,a little,not at all,a little,not at all,not at all,not at all,a little
42,2011_1,24,24,grad school,grad school,completely spontaneous,somewhat spontaneous,mem,mem,TRUE,TRUE,My friend playing it on piano and singing after clarinet choir,Listening to it in my friend's car in grad school,somewhat positive,somewhat positive,a little,not at all,somewhat,a little,Most people in my life at the time loved Adele,hear it in a lot off public places,somewhat,somewhat,a little,not at all,a little,a little,very,very,somewhat,not at all,a little,not at all
42,2011_2,19,20,"undergrad, 18-22",undergrad,somewhat spontaneous,somewhat spontaneous,mem,mem,TRUE,TRUE,"having to confront a member of the girls' basketball team, my roommate's ex, for playing the song loudly past midnight when I had a test the next day",Walking up the hill to the fine arts building during undergrad,somewhat negative,neutral,a little,a little,not at all,a little,hearing it blasting out a dorm or car window every Friday night for  a year straight,It was ubiquitous when I ws in undergrad,somewhat,somewhat,not at all,not at all,not at all,not at all,a little,not at all,somewhat,not at all,a little,somewhat
42,2011_3,20,20,I associate the song with my sister,undergrad and my sister,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,My sister's elementary school set an anti-bullying video they all made to the song.,My sister's elementary school's anti-bullying PSA event,neutral,neutral,a little,not at all,not at all,not at all,"I heard it all the time at work and before, in school","heard it everywhere, at school and on the radio",very,a little,a little,not at all,not at all,not at all,a little,a little,a little,a little,a little,not at all
42,2011_4,NA,NA,n/a,20s,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I recognized the song, but don't have a memory associated with it","Heard it in public places. Hate this song, LOVE the jazzy arrangement",a little,somewhat,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2012_1,19,20,undergrad,"undergrad, 18-22",completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,My mom listening to it after my parents' divorce,"My mom saying she really liked the song, in the context off my parents' at the time recent divorce.",somewhat negative,somewhat negative,somewhat,a little,a little,not at all,It was one of my mom's favorites after my parents' divorce,heard it out off an open dorm window every Friday night for about 6 months straight,very,somewhat,somewhat,a little,somewhat,somewhat,very,a little,somewhat,somewhat,somewhat,a little
42,2012_2,19,21,"undergrad, 18-22",undergrad,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Laughing at memes on tumblr about the song,My friend was playing it in the car when we went to Applebees after a band concert,somewhat positive,somewhat positive,not at all,not at all,not at all,a little,hearing it repeatedly in undergrad,Heard it about twice a week for most of undergrad,very,very,not at all,a little,a little,a little,not at all,very,not at all,a little,not at all,a little
42,2012_3,22,23,"undergrad, 18-22",grad school,somewhat spontaneous,somewhat spontaneous,mem,mem,TRUE,TRUE,"Being in the car with my undergrad friends, listening to the song and hollering along","Out at a club in New Orleans, heard it emanating out of a bachelorette party bus , turned my head to see a woman mooning me out the bus window.",somewhat positive,neutral,a little,not at all,somewhat,not at all,hearing it every time I went into Forever 21,Heard it a lot when I lived in New Orleans,somewhat,very,not at all,not at all,a little,not at all,very,not at all,a little,not at all,a little,a little
42,2012_4,NA,28,n/a,walmart,NA,somewhat deliberate,0,mem,FALSE,TRUE,NA,"shopping in walmart, thinking about whether I should intervene with anti-maskers harassing a masked employee",NA,somewhat negative,NA,not at all,NA,a little,"recognize it, but don't have a specific memory associated with it.",only hear it in public places,somewhat,somewhat,NA,not at all,not at all,not at all,NA,not at all,NA,somewhat,NA,not at all
42,2012_5,25,NA,"grad school, age 23-25",n/a,somewhat deliberate,NA,mem,0,TRUE,FALSE,"I am at work at my grad school summer job, listening to it over the speakers.",NA,neutral,NA,not at all,NA,not at all,NA,"I recognize it, but have no emotional attachment",never heard it before,a little,not at all,not at all,NA,not at all,not at all,not at all,NA,not at all,NA,a little,NA
42,2013_1,19,20,"undergrad, 18-22",I associate it with college,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,being amused with memes on tumblr at the height of the song's popularity,It was a meme on tumblr when I was in undergrad,neutral,neutral,not at all,not at all,not at all,not at all,"Ubiquitous in undergrad, even though no one actually liked it, saxophonists playing the riff to warm up until my band director banned it",I heard it all the time in school,a little,very,not at all,not at all,not at all,not at all,not at all,not at all,not at all,a little,not at all,a little
42,2013_2,22,22,22,post-college,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Listening to it to stay awake at my job at the hotel,"I tried using this song to keep myself awake at my hotel job, but I was too grossed out by the song to play it again.",neutral,somewhat negative,not at all,not at all,not at all,not at all,"ubiquitous until people canceled Thicke, thank God",It was ubiquitous in 2015,somewhat,very,not at all,not at all,not at all,not at all,not at all,not at all,not at all,not at all,not at all,not at all
42,2013_3,21,21,"undergrad, 18-22",undergrad,somewhat deliberate,somewhat spontaneous,mem,mem,TRUE,TRUE,"Hearing a promo for it on the N, thinking I didn't like it","On a commercial while I was watching the N, when I lived in Kentucky.",somewhat negative,somewhat negative,not at all,not at all,not at all,not at all,Hearing it exclusively on TV,I heard it on TV and on the radio in undergrad,a little,a little,not at all,not at all,not at all,not at all,not at all,not at all,not at all,not at all,not at all,a little
42,2013_5,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it before,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2013_6,NA,NA,n/a,20s,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,none,"heard it, but don't have any specific memories attached",not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2014_1,24,29,mid 20s,I associate it with post-college but also my internship,completely spontaneous,somewhat spontaneous,mem,mem,TRUE,TRUE,Professor warning us that clients will not find the song therapeutic because it's overplayed,Playing it at my internship on guitar for clients,neutral,somewhat positive,not at all,a little,a little,somewhat,ubiquitous on the radio,I learned how to play it on guitar,somewhat,very,a little,a little,not at all,a little,a little,very,a little,a little,not at all,a little
42,2014_2,NA,NA,mid 20s,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"heard it, but have no specific memory associated with it","I recognize the song, but I don't have a specific memory associated with it.",a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2014_3,NA,27,"my 20s, more generically",My employment at IHOP in my late 20s,NA,somewhat deliberate,0,mem,FALSE,TRUE,NA,Waiting for a customer's order in the kitchen when I worked at IHOP,NA,somewhat negative,NA,not at all,NA,not at all,heard it ad nauseum in public spaces,It was on the work playlist,somewhat,somewhat,NA,not at all,not at all,not at all,NA,not at all,NA,not at all,NA,not at all
42,2014_4,23,23,early 20s,post college,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Playing it to stay awake when I worked the night shift at a hotel,I remember hearing it being blasted out the windows when I was trying to sleep after working nights at the hotel,neutral,somewhat negative,not at all,a little,not at all,not at all,heard it in public places,I heard it way too often in my mid 20s and I hated it,somewhat,very,not at all,not at all,not at all,not at all,not at all,not at all,a little,not at all,not at all,somewhat
42,2014_5,27,27,"I associate the song with my coworker, Cherokee",my employment at IHOP,neither,completely spontaneous,mem,mem,TRUE,TRUE,"It would always play beore the end of my shift at IHOP, so I associate the song with refilling syrup.",Cutting myself on a lemon slicer when I worked at IHOP,somewhat negative,very negative,a little,a little,not at all,somewhat,I've heard it in every public space trying to appeal to white people.,Hearing it ove and over at IHOP,very,a little,not at all,not at all,not at all,not at all,not at all,not at all,somewhat,somewhat,a little,not at all
42,2015_1,23,22,post undergrad,post college early-mid 20s,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Dancing to it at my mom's wedding,I would play it when I worked the night shift at a hotel to keep myself awake,somewhat positive,somewhat positive,a little,a little,very,not at all,ubiquitous since it came out,I would hear it fairly frequently on the radio at my job and beyond,very,very,a little,not at all,a little,somewhat,extremely,not at all,somewhat,a little,a little,somewhat
42,2015_2,22,27,"post-college, but also working at IHOP",my employment at IHOP,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,"Waiting in the creepy parking lot before a gig in Kentucky, the only other car in the lot blasting this song",writing fanfiction on my phone during a slow night at IHOP,somewhat negative,neutral,not at all,not at all,not at all,not at all,I've heard it in many public places since it came out,heard it ad nauseum because it was on the work playlist,a little,a little,not at all,not at all,not at all,not at all,not at all,not at all,a little,a little,not at all,not at all
42,2015_3,27,27,mid to late 20s,my employment at IHOP,somewhat spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,It would play when I was rolling silverwear when I worked at IHOP,Spilling most of a jug of blueberry syrup on a table when I worked at IHOP,somewhat negative,somewhat negative,a little,not at all,not at all,a little,It was on the work playlist when I worked at IHOP,it was on the work playlist,somewhat,a little,not at all,not at all,not at all,not at all,a little,not at all,not at all,somewhat,a little,not at all
42,2015_4,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,I've never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2015_5,NA,NA,mid-late 20s,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"heard it, but can't place a specific memory to it","know the song, but don’t have any memories associated with it",a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2016_1,24,24,grad school and Kathy the shuttle driver,grad school,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,"In the campus shuttle when I was in New Orleans, talking to Kathy, the driver, about her son.",Sitting in the campus shuttle when I heard it for the first time,neutral,neutral,not at all,not at all,a little,not at all,"I heard it in grad school,",I heard it on the shuttle playlist,somewhat,a little,not at all,not at all,not at all,not at all,very,a little,not at all,not at all,not at all,not at all
42,2016_2,NA,NA,20s,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I've heard it, but can't attach it to a specific memory",never heard it,a little,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2016_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it before,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2016_4,24,24,"grad school, mid 20s",grad school,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,hearing it in the campus shuttle at grad school,"It premiered when I was in grad school, and I heard it on the campus shuttle",neutral,somewhat positive,not at all,not at all,a little,somewhat,heard it around partying people,"Heard it incessantly after it came out, out of sorority windows and dorms",a little,a little,not at all,a little,not at all,a little,a little,somewhat,not at all,not at all,not at all,a little
42,2016_5,29,NA,late 20s,n/a,completely deliberate,NA,mem,0,TRUE,FALSE,Waiting for my falafel wrap at a restaurant because my stove broke,NA,neutral,NA,not at all,NA,not at all,NA,I only hear it in public places,I've heard it before but can't place it with a specific memory.,not at all,a little,not at all,NA,not at all,not at all,not at all,NA,a little,NA,not at all,NA
42,2017_1,27,27,I associate it with my employment at IHOP,my employment at IHOP,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,"Wotrking at IHOP, struggling to stay awake after mopping the floor.","Rolling silverware when I worked at IHOP, while my coworker played an episode of Boss Baby on her laptop at the same time",neutral,somewhat negative,not at all,not at all,not at all,not at all,"I have experienced this song in too many places, both public and private.",Played ffrequently at the IHOP where I worked,very,somewhat,not at all,not at all,not at all,not at all,not at all,a little,a little,a little,a little,not at all
42,2017_2,28,30,late 20s,after grad school,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,It was a meme on tumblr,Listening to an instrumental version in my favorite Indian restaurant,neutral,neutral,not at all,not at all,not at all,not at all,I heard it on tumblr,It was ubiquitous in memes on tumblr when it came out,somewhat,a little,not at all,not at all,not at all,not at all,not at all,somewhat,not at all,not at all,not at all,not at all
42,2017_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,heard it maybe once or twice,not at all,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2017_4,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it before,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2017_5,27,NA,IHOP,n/a,completely spontaneous,NA,mem,0,TRUE,FALSE,It was playing when I chased after someone trying to dine and dash when I worked at IHOP,NA,somewhat negative,NA,not at all,NA,very,NA,It was on our work-approved playlist,never heard it before,a little,not at all,not at all,NA,not at all,not at all,a little,NA,somewhat,NA,not at all,NA
42,2018_1,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it before,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2018_2,NA,NA,n/a,20s,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,"heard it, but don't have a specific memory attached",not at all,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2018_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it before,never heard it beforr,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2018_4,NA,NA,late 20s,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I'm more familiar with this song and Cabello's anti black racism than the rest of her work,never heard it,very,not at all,NA,NA,somewhat,not at all,NA,NA,NA,NA,NA,NA
42,2018_5,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it before,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2019_1,28,28,late 20s,late 20s,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Hearing it at the hair salon while getting my hair washed,It's playing while I'm getting my hair washed at the salon,somewhat positive,somewhat positive,not at all,a little,not at all,not at all,"Hearingit, and being proud of Lil Nas X-what a good kid!",I heard it in every single public place the year it was released,a little,very,not at all,not at all,somewhat,a little,not at all,a little,not at all,not at all,not at all,a little
42,2019_2,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"n/a, but it sounds a little like Harry Styles, who I dislike",never heard it beffore,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2019_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it before,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
42,2019_4,NA,NA,late 20s,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"heard the artist's name, but have no strong associations with the song",I only recognized it by the bad guy lyric at the end,a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
43,2008_2,35,35,my husband,My husband,somewhat spontaneous,somewhat deliberate,mem,mem,TRUE,TRUE,Private,Last fight with my husband.,very negative,very negative,very,very,not at all,not at all,I know I used to listen to this a lot.  I don't think it plays on my current pandora stations.  Maybe it played when I used to listen to slacker.  I definitely used to hear it regularly.,"I had a hard time since this sounds different from what I'm used to, but when I recalled the normal version, I know I've heard it from many sources.  It's not something I often hear now though.",extremely,very,a little,not at all,love it!,a lot,not at all,not at all,a little,a little,very,somewhat
43,2008_3,NA,NA,Not really,husband,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I know it and have heard it many times, but I don't go out of my way to play it.","I feel like I've heard a different version of this, but I'm not sure...",very,a little,NA,NA,a lot,somewhat,NA,NA,NA,NA,NA,NA
43,2009_2,23,23,No,my early 20s,somewhat deliberate,neither,mem,mem,TRUE,TRUE,Watching the Brooklyn rage video with my husband.,This makes me think of when my husband and I discovered yugio abridged.  There's a song Brooklyn Rage based off Poker Face and it's great.,very positive,very positive,not at all,not at all,somewhat,somewhat,I listen to it fairly regularly.,The normal Lady Gaga version is on one of my pandora stations.,extremely,extremely,a little,somewhat,love it!,love it!,a little,not at all,somewhat,somewhat,a little,somewhat
43,2009_3,36,36,"Maybe the last decade, since I actually like dancing when I'm alone now.",Not really associated with any time period or place or person (unless I can include myself?).  I just love dancing to this song.,completely spontaneous,somewhat spontaneous,mem,mem,TRUE,TRUE,Dancing to the song in the living room with my cats.,"It's funny, but this is a song that regularly plays on my pandora station.  Anyway, the particular memory it evoked was just from yesterday while I was cleaning the kitchen while dancing to that song.  I was actually dancing with my broom...",very positive,very positive,a little,not at all,very,very,It's played on one of my Pandora stations regularly.,It's one of my favorites and it is definitely hearted on my pandora station!  I pretty much will always start dancing when it comes on.,extremely,extremely,a little,not at all,love it!,love it!,not at all,not at all,not at all,not at all,somewhat,very
43,2010_1,36,30,No,mom,completely deliberate,somewhat deliberate,mem,mem,TRUE,TRUE,I was playing a just dance game with this in it(recently going hard at losing weight).,My parents came to visit us and I took mama to Karaoke while my husband hung out at home with my dad.  I was singing this with my mom.,neutral,very positive,not at all,not at all,very,very,Tik Tok should be on one of my Pandora stations.  There's also the just dance game and plenty of other places I've heard this.,"I don't know this version, but the original is a favorite.  I'm pretty sure it's on my pandora too.",extremely,extremely,a little,very,love it!,love it!,not at all,very,not at all,very,a little,somewhat
43,2010_2,30,NA,My husband,No,somewhat spontaneous,NA,mem,0,TRUE,FALSE,"My husband used to travel for work all the time and this just made me think about one of the times when he was gone, but I was really upset about something that had happened.",NA,somewhat negative,NA,a little,NA,not at all,NA,I love this group! It's on my country Pandora station.,I am extremely familiar with the normal version.  This version feels really weird to me and I don't like it.,extremely,very,a little,NA,love it!,a lot,not at all,NA,somewhat,NA,very,NA
43,2010_3,NA,NA,My 20s,Probably my 20s.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I know I heard it a lot in my 20s.  I don't hear it frequently now, but do sometimes.",I definitely listened to it quite a bit in my 20s.  Haven't heard it in a while.,very,extremely,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
43,2011_1,NA,NA,it isn't.,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,"I may have heard it, but I'm not sure.  The lyrics seem familiar, but I can't place the song at all.",not at all,a little,NA,NA,a little,somewhat,NA,NA,NA,NA,NA,NA
43,2011_2,36,NA,Not really,my 20s,somewhat deliberate,NA,mem,0,TRUE,FALSE,I recently danced to this in one of my just dance games.,NA,very positive,NA,not at all,NA,very,NA,I love it and I will sometimes watch the video for it (which is awesome).,"Never heard this cover , but very familiar with the original including the music video.   I've watched the video a number of times on Youtube!  I'm also pretty sure I've danced to the original version on one of the just dance games.",extremely,extremely,not at all,NA,love it!,love it!,not at all,NA,not at all,NA,a little,NA
43,2011_3,32,32,my sister,I guess my sister,somewhat deliberate,completely spontaneous,mem,mem,TRUE,TRUE,"I went to a karaoke bar with my mom, dad, and sisters.  My sister Brenda had me go up with her to sing this one.",Singing Karaoke with my sister who loves playing this at the karaoke bar.,very positive,very positive,not at all,not at all,very,very,I love it.  I have a station based around the song Roar that plays this too.,It's on one of my Pandora stations.,extremely,extremely,very,somewhat,love it!,love it!,very,very,somewhat,a little,very,very
43,2011_4,NA,NA,Not really,It makes me think of the Fallout video game series if association with objects counts?,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I hear this one on Pandora too!,"I think I've heard it before, but I'm not sure where.",extremely,a little,NA,NA,love it!,somewhat,NA,NA,NA,NA,NA,NA
