Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,age_at_event,association,bluegrass,blues,bossa nova,choral,classical,Condition_Id,control,country,dance_remix,description,edm,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,important,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,preference,,r_and_b,rap,rock,salsa,self_description,social,unique,version_familiarity,vintage,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked,internal_id,session
1,block_1,3,main task 1,24,9,NA,NA,NA,NA,NA,not applicable,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard of it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:54:22Z,605918,group_1,693738,session_1,1,2023-02-22T19:39:51Z,NA,NA,NA,not measured,NA,TRUE,9,2
1,block_1,5,main task 2,24,17,NA,NA,NA,NA,NA,not applicable,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it on radio,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:54:22Z,605918,group_1,693738,session_1,1,2023-02-22T19:39:51Z,NA,NA,NA,not measured,NA,TRUE,9,2
1,block_1,3,main task 1,25,21,NA,NA,NA,NA,NA,not applicable,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it on television,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:54:22Z,605918,group_1,693738,session_1,1,2023-02-22T19:39:51Z,NA,NA,NA,not measured,NA,TRUE,9,2
1,block_1,5,main task 2,25,6,NA,NA,NA,NA,NA,not applicable,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard of it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:54:22Z,605918,group_1,693738,session_1,1,2023-02-22T19:39:51Z,NA,NA,NA,not measured,NA,TRUE,9,2
1,block_1,1,consent,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,2,instructions,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,1,15,NA,NA,NA,NA,14,teenage,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,This reminds me of Macys,NA,neutral,somewhat,a little,heard it a lot don't knwo what it's called,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,somewhat,a little,NA,NA,a little,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,4,break,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,1,19,NA,NA,NA,NA,19,early college,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,annoying kid on my floor lsitened to this song a lot,NA,very negative,a little,a little,never liked it despite hype,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,6,post survey,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,2,14,NA,NA,NA,NA,17,high school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,bus to baseball practice,NA,somewhat positive,a little,very,i know it well,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,very,not at all,NA,NA,somewhat,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,2,21,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,3,6,NA,NA,NA,NA,12,middle school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,stupid youtube videos,NA,neutral,a little,not at all,this song sucks,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,not at all,somewhat,NA,NA,a little,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,3,10,NA,NA,NA,NA,13,elementary school,NA,NA,NA,NA,NA,1,neither,NA,NA,driving in bmw 740il with friends,NA,somewhat positive,somewhat,very,great jt song,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,4,17,NA,NA,NA,NA,17,high school,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,hospital waiting room at work,NA,neutral,somewhat,a little,ok song,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,4,4,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"it was played a lot at the time, still good at parties",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,5,3,NA,NA,NA,NA,13,middle school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,lots of weddings i went to have had this song,NA,somewhat positive,a little,very,popular party song,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,extremely,not at all,NA,NA,a little,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,5,23,NA,NA,NA,NA,NA,college,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,its a good song,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,6,24,NA,NA,NA,NA,20,college,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,played in a music class i took,NA,somewhat positive,somewhat,somewhat,played all the time in 2019,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,very,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,6,18,NA,NA,NA,NA,18,HS,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,driving with friends from beach. this song SUCKS,NA,somewhat positive,a little,somewhat,AWFUL song,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,very,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,7,8,NA,NA,NA,NA,NA,middle school,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,maroon 5 sucks,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,7,15,NA,NA,NA,NA,NA,high school,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,i never liked it. its depressing,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,8,7,NA,NA,NA,NA,NA,middle school,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"played all the time, never liked",NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,8,13,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard a few times,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,9,1,NA,NA,NA,NA,NA,elementary school,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,lady gaga was huge growing up,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,9,16,NA,NA,NA,NA,15,high school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,awful fast and furious shitty movie,NA,somewhat negative,a little,not at all,shitty song from a shitty movie,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,not at all,not at all,NA,NA,a little,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,10,13,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"extremely depressing song, way overplayed",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,10,2,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard a few times,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,11,20,NA,NA,NA,NA,20,high school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,hospital waiting room song a lot,NA,neutral,a little,a little,it was played a lot,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,a little,a little,NA,NA,a little,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,11,3,NA,NA,NA,NA,NA,elementary school,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"heard a lot, lady gaga is good",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,12,25,NA,NA,NA,NA,NA,maybe college,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,pretty sure this is billie eilish. it was played a lot and i hate this song,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,12,25,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,don't know that i've ever heard it before,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,13,5,NA,NA,NA,NA,15,middle school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,camp as a kid,NA,neutral,not at all,a little,don't know what it's called but i deplore this awful song,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,somewhat,not at all,NA,NA,not at all,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,13,1,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it a few times,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,14,4,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard before but i like this,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,14,12,NA,NA,NA,NA,14,middle school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,driving in parking lot,NA,neutral,a little,somewhat,like it,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,not at all,a little,NA,NA,very,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,15,19,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard before,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,15,17,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,its a good song,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,16,2,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard before,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,16,9,NA,NA,NA,NA,NA,early HD,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,this song was overplayed never good and about raping intoxicated women,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,17,9,NA,NA,NA,NA,14,middle school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,playing video games in friend's basement,NA,somewhat positive,somewhat,somewhat,hate the song because macklemore is an antisemite,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,very,not at all,NA,NA,somewhat,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,17,7,NA,NA,NA,NA,12,no,NA,NA,NA,NA,NA,1,neither,NA,NA,driving in car with family,NA,somewhat positive,a little,somewhat,played a lot,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,a little,a little,NA,NA,a little,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,18,18,NA,NA,NA,NA,17,high school,NA,NA,NA,NA,NA,1,somewhat deliberate,NA,NA,played while studying for exam,NA,somewhat negative,somewhat,a little,heard it a lot,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,somewhat,a little,NA,NA,very,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,18,22,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,19,22,NA,NA,NA,NA,16,high school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,work at restaurant,NA,somewhat positive,somewhat,somewhat,it's a great song,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,19,11,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,maybe remember from a kia commercial,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,20,11,NA,NA,NA,NA,NA,middle school,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"heard a lot, no memory tied to it",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,5,main task 2,20,5,NA,NA,NA,NA,10,elementary school,NA,NA,NA,NA,NA,1,somewhat deliberate,NA,NA,5th grade talent show,NA,neutral,a little,somewhat,never liked,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,a little,somewhat,NA,NA,not at all,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
1,block_1,3,main task 1,21,12,NA,NA,NA,NA,15,high school,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,nba 2k14 theme song,NA,somewhat positive,somewhat,somewhat,"it was played a lot at the time, nba 2k",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,a little,a little,NA,NA,somewhat,yes,NA,NA,2023-02-22T20:25:50Z,605923,group_1,693743,session_1,1,2023-02-22T19:45:07Z,NA,NA,NA,not measured,NA,TRUE,10,2
