Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,age_at_event,association,bluegrass,blues,bossa nova,choral,classical,Condition_Id,control,country,dance_remix,description,edm,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,important,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,preference,,r_and_b,rap,rock,salsa,self_description,social,unique,version_familiarity,vintage,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,13,8,,,,,23,"Yes. I associate this song with a better, happier time in my life. I also strongly associate it with my two nephews, who sang and played it a lot. I would have been 23 at the time.",,,,,,1,completely spontaneous,,,"My two nephews used to constantly play this song and repeat some of the lyrics, back when they would come over to my house on weekends.",,very positive,somewhat,very,"I don't know the artist, but I am very familiar with the song, since my nephews played and sang it a lot.",,extremely,,,,,,,,,very,,,,,,,,,,,,somewhat,,,,,,,somewhat,a little,,,very,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,2,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,5,,,,,23,"Ironically, I associate it with some that I used to know. when I was 23.",,,,,,1,completely deliberate,,,Private,,somewhat negative,somewhat,a little,"I've heard it, but I'm not familiar with the artist. The person I used to know, liked this song when it first came out.",,somewhat,,,,,,,,,a little,,,,,,,,,,,,not at all,,,,,,,somewhat,a little,,,somewhat,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,9,,,,,23,"I don't associate this song with a particular time, person or place.",,,,,,1,completely deliberate,,,"I recall playing one of my NHL video games with custom music, since this track was one of the songs.",,neutral,not at all,a little,"I don't know the artist, but I've heard the song many times in media and as one of the custom tracks in one of my NHL video games.",,very,,,,,,,,,a little,,,,,,,,,,,,somewhat,,,,,,,not at all,a little,,,not at all,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,7,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,15,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,23,,,,,31,"I associate it with the time it came out, which would have been 2019. It seemed like you would here this song everywhere for a while and then it just disappeared, and you never heard it anymore. I was 31.",,,,,,1,somewhat spontaneous,,,I remember my brother really hated this song when it first released and he would often make fun of it.,,neutral,a little,a little,"I know the song, but I don't know the artist. It seemed like it was everywhere when it first came out. I remember my brother hating it, more than anything, because of the lyrics.",,very,,,,,,,,,not at all,,,,,,,,,,,,not at all,,,,,,,a little,not at all,,,somewhat,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,4,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,24,,,,,,No,,,,,,1,,,,,,,,,"The singers voice kind of sounds familiar to me, but I have no idea who it is. ",,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,12,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,19,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,25,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,1,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,15,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,5,,,,,23,"I don't associate it with a particular time, place or person.",,,,,,1,somewhat spontaneous,,,I remember hearing this song when playing one of my NHL video games with custom music.,,neutral,not at all,a little,"I don't know the artist, but I know the song. I heard it most when playing one of my NHL video games, which was probably around 2012 or 2013. I would have been 23-24 years old.",,somewhat,,,,,,,,,a little,,,,,,,,,,,,a little,,,,,,,not at all,a little,,,a little,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,23,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,8,,,,,,No,,,,,,1,,,,,,,,,"It sounds a little bit familiar, but without being able to hear more of the song, I'm not entirely sure if I know it.",,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,19,,,,,,No ,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,4,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,25,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,7,,,,,,No,,,,,,1,,,,,,,,,"I've heard this song before. I think it's a Katy Perry song, but I'm not totally sure. I haven't heard it very often.",,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,21,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,3,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,11,,,,,23,I mostly associate it with my nephew and the time period it came out in 2012-2013. I would have been 23-24 years old. ,,,,,,1,somewhat spontaneous,,,"I recall my nephew introducing me to this song when it came out, as he really liked it and wanted to share it with me.",,very positive,somewhat,a little,I know the song and the artist. I feel like I heard it everywhere around 2012-2013. My nephew introduced me to it and I feel like I heard it playing a lot during hockey games.,,extremely,,,,,,,,,very,,,,,,,,,,,,somewhat,,,,,,,very,somewhat,,,very,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,12,,,,,,No,,,,,,1,,,,,,,,,"I think it's a Lady Gaga song, but I might be wrong about that. I know I've heard it before.",,somewhat,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,18,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,6,,,,,27,"I don't associate it with a particular person, place or time.",,,,,,1,somewhat spontaneous,,,"I recall hearing this song at the Super Bowl half time show when Katy Perry performed, while watching with family.",,somewhat positive,somewhat,very,It's a popular Katy Perry song. I heard it a lot when it first came out and I remember it during the super bowl half time show.,,extremely,,,,,,,,,somewhat,,,,,,,,,,,,not at all,,,,,,,very,somewhat,,,very,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,2,,,,,,No,,,,,,1,,,,,,,,,"It's a popular Lady Gaga song. I've heard it a lot before, but I don't have any special connection to it.",,extremely,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,22,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,24,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,10,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,1,,,,,,No,,,,,,1,,,,,,,,,"I'm not sure if I've heard this one before or not. It sounded a little bit familiar, but without getting to hear more of the song, I'm not sure.",,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,17,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,13,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,16,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,9,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,20,,,,,,No,,,,,,1,,,,,,,,,I've never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,14,,,,,,No,,,,,,1,,,,,,,,,"I've definitely heard this song before, but I don't know the artist.",,somewhat,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,1,7,Mainly exercising. But sometimes when cooking or doing household chores.,34,,,1,1,1,1,2,1,,1,1,,1,,,,,,,"Video game OST's, Rock, Movie OST's",,1,1,,"My listening habits have stayed largely the same over time. I think I find myself listening more to video game and movie soundtracks, than more traditional genres lately. I don't find most new music to be very good these days.","I'm not listening to much of anything modern, besides the band Ghost. Outside of Ghost and video game and movie OST's, I almost exclusively listen to older music.",2,,1,60-90,2,"I've never learned to read music, or got any lessons, but I got a keyboard at around 13 years old and learned to play a few songs. Some I was able to play by ear and others I would watch Youtube tutorials and just memorize the keys that were played. So I first got the keyboard at 13 and used it off and on up until I was 25. I haven't played since then.",1,6,,1,,Youtube,2,,,1,2,3,1,option_0,,,,1,,yes,,,2023-02-09T00:14:12.000Z,598238,group_1,684904,session_1,1,2023-02-08T22:29:37.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,13,,,,,,,1,somewhat deliberate,,,I remember this in junior high on a dance day at the gym.,,option_4,option_2,option_3,It played it on a dance day at the gym on junior high school.,,option_3,,,,,,,,,option_1,,,,,,,,,,,,option_2,,,,,,,option_4,option_2,,,somewhat,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,15,,,,,16,16,,,,,,1,somewhat deliberate,,,I was walking at a park with some friends.,,very positive,very,very,I used to listen to it a lot when playing video games on spotify. I also put it on a group together on spotify and my friends liked it which brought us closer together.,,extremely,,,,,,,,,somewhat,,,,,,,,,,,, a lot,,,,,,,very,a little,,,extremely,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,7,,,,,13,13,,,,,,1,completely deliberate,,,This one was also at the junior high school dance day at the gym.,,very positive,somewhat,very,"I remember hearing it for the first time at dance day at junior high school, the music was good but not good enough to be on my spotify.",,very,,,,,,,,,somewhat,,,,,,,,,,,,somewhat,,,,,,,very,somewhat,,,extremely,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,6,,,,,10,10,,,,,,1,somewhat spontaneous,,,Met a long time friend in a video game.,,very positive,extremely,extremely,"I remember playing a game called Little Big Planet on the ps3, I played a level which is basically a creator that made games inside of a game, and I managed to meet someone that joined my lobby while that song was playing (people always plays different types of music on every level) and we still are friends till this day. That brought a core memory to me and I'm happy it did.",,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,extremely,very,,,extremely,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,21,,,,,,No.,,,,,,1,,,,,,,,,Never heard of it.,,not at all,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,19,,,,,14,14,,,,,,1,somewhat deliberate,,,Walking with some buddies.,,very positive,extremely,very,I always listen to this while taking a walk with some friends to just pass the time.,,extremely,,,,,,,,,somewhat,,,,,,,,,,,, a lot,,,,,,,very,somewhat,,,extremely,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,8,,,,,,No.,,,,,,1,,,,,,,,,I heard this song before but I have no clue on a memory. Feel like I heard it years ago.,,somewhat,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,1,,,,,,No.,,,,,,1,,,,,,,,,Never heard of it but it does sound very nice. I might add this on my spotify if I managed to know what it is.,,not at all,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,10,,,,,11,10,,,,,,1,somewhat deliberate,,,Working out with my brother.,,very positive,somewhat,very,"I wanted to work out for the first time at the age of 10 so I asked my brother if he can help, he did help. This song just randomly showed up on my youtube and I just played it. I didn't really know much songs back then and didn't know people made playlists for just workout music.",,extremely,,,,,,,,,somewhat,,,,,,,,,,,,somewhat,,,,,,,very,somewhat,,,very,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,22,,,,,,No.,,,,,,1,,,,,,,,,I can tell this is a a post malone song but a girl singing it this time. It sounds good but I'm not a fan of people singing other artists songs.,,somewhat,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,14,,,,,11,11,,,,,,1,somewhat deliberate,,,Driving towards a fast food place while it's night at a school day.,,neutral,a little,a little,It's a nice song to listen to it when you're not full of energy. I remember playing this while being tired from school and my parents drove me to dairy queen while it was dark. It felt different and was very calm.,,extremely,,,,,,,,,a little,,,,,,,,,,,,somewhat,,,,,,,a little,somewhat,,,somewhat,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,4,,,,,,No.,,,,,,1,,,,,,,,,"I heard of it before, but I do not know the artist. I'm not a big fan of the song as well.",,somewhat,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,18,,,,,,No.,,,,,,1,,,,,,,,,"I believe I heard this song while being on the bus heading home from school, but I'm not too sure. I really like this song tho.",,very,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,12,,,,,,No,,,,,,1,,,,,,,,,"I don't really like this song, I don't really hear much going on and never really heard of it.",,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,16,,,,,13,13,,,,,,1,completely deliberate,,,Getting my first console.,,very positive,extremely,extremely,I remember my first time getting a ps4 and it had spotify on it. I saw drake one dance being at the top chart and I listened to it for weeks! I'm soo happy the console brought me the spotify and drake experience.,,extremely,,,,,,,,,extremely,,,,,,,,,,,,love it!,,,,,,,a little,extremely,,,extremely,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,23,,,,,,No.,,,,,,1,,,,,,,,,"I heard it a few years ago from youtube I believe, not a fan of it tho.",,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,2,,,,,11,11,,,,,,1,somewhat deliberate,,,Sibling giving me an ipod,,very positive,very,very,I remember where my sibling gave me an ipod with songs on it because he got his first phone. It had music on it and the ipod managed to have the song in it.,,extremely,,,,,,,,,somewhat,,,,,,,,,,,,a little,,,,,,,very,very,,,very,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,11,,,,,,No.,,,,,,1,,,,,,,,,This sounds like a high tuned version of the original popular song. I don't like it very much.,,very,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,3,,,,,,No.,,,,,,1,,,,,,,,,Heard it on the radio.,,somewhat,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,20,,,,,,No.,,,,,,1,,,,,,,,,"I'm not to sure about this one, I think but I'm not too sure but I heard the ""get down"" line somewhere before like 3 times in a row.",,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,25,,,,,,No.,,,,,,1,,,,,,,,,Never heard of it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,24,,,,,16,15,,,,,,1,somewhat deliberate,,,Spotify together with an online friend.,,very positive,somewhat,somewhat,First time I used spotify together with someone I met online and he played that song.,,very,,,,,,,,,somewhat,,,,,,,,,,,, a lot,,,,,,,very,somewhat,,,very,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,9,,,,,,No.,,,,,,1,,,,,,,,,Never heard it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,17,,,,,,No.,,,,,,1,,,,,,,,,heard of it before in the weekly rotation of spotify I believe.,,somewhat,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,5,,,,,,No.,,,,,,1,,,,,,,,,There were a lot of memes involving with this song.,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,13,,,,,13,13,,,,,,1,somewhat deliberate,,,In junior high school on our way to a band concert.,,very positive,very,very,Played it on spotify when me and my classmates were going to a concert to perform.,,extremely,,,,,,,,,somewhat,,,,,,,,,,,, a lot,,,,,,,very,somewhat,,,very,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,3,,,,,,No.,,,,,,1,,,,,,,,,This sounds like a slomo version of a popular song. I remember almost everybody playing this song at one point in my life.,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,13,,,,,,No.,,,,,,1,,,,,,,,,Never heard of it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,18,,,,,,No.,,,,,,1,,,,,,,,,"I'm pretty sure I be hearing this while waiting in line for a doctor, if not that then it's also at a gas station.",,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T23:51:37.000Z,598240,group_1,684906,session_1,1,2023-02-08T22:32:22.000Z,,,,not measured,,TRUE
