Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,age_at_event,association,Condition_Id,control,description,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,important,preference,,social,unique,version_familiarity,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,5,main task 2,24,8,,No,1,,,,,,I have heard this song a little on the radio.,,a little,,somewhat,,,,,,yes,,,2023-02-23T00:46:23.000Z,606012,group_1,693837,session_1,1,2023-02-22T22:36:43.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,10,14,I associate this song with my teenage years.,1,completely spontaneous,As a teenager my friends and I would hang out around my stereo and listen to this song.,very positive,not at all,somewhat,It was done by one of my favorite artists.,,extremely,extremely,love it!,,extremely,not at all,,somewhat,yes,,,2023-02-23T00:46:23.000Z,606012,group_1,693837,session_1,1,2023-02-22T22:36:43.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,12,,No,1,,,,,,I've heard this song on the radio.,,a little,,a little,,,,,,yes,,,2023-02-23T00:46:23.000Z,606012,group_1,693837,session_1,1,2023-02-22T22:36:43.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,30,"internship, 29-30",1,completely spontaneous,"I am playing the song for my client on the guitar, during our music therapy session.",option_4,option_1,option_1,Learned how to play it on guitar,,option_3,option_1,option_2,,option_4,option_0,,very,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,2,12,none,1,somewhat spontaneous,Listening to it in a friend's mom's car in middle school,neutral,not at all,not at all,heard it on the radio since it came out,,a little,not at all,not at all,,somewhat,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,6,24,grad school ,1,somewhat spontaneous,Listening to it in my friend's car in grad school,somewhat positive,not at all,a little,hear it in a lot off public places,,somewhat,not at all,a little,,very,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,1,17,high school,1,completely spontaneous,Dancing with my classmates at the spring musical after party,very positive,not at all,very,ubiquitous in high school,,somewhat,a little,somewhat,,very,somewhat,,somewhat,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,20,,n/a,1,,,,,,never heard it before,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,13,,"my 20s, more generically",1,,,,,,heard it ad nauseum in public spaces,,somewhat,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,24,,n/a,1,,,,,,never heard it beffore,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,16,24,grad school,1,completely spontaneous,Sitting in the campus shuttle when I heard it for the first time,neutral,not at all,not at all,I heard it on the shuttle playlist,,a little,not at all,not at all,,a little,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,12,23,early 20s,1,completely spontaneous,Playing it to stay awake when I worked the night shift at a hotel,neutral,not at all,not at all,heard it in public places,,somewhat,not at all,not at all,,not at all,a little,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,21,30,after grad school,1,completely spontaneous,Listening to an instrumental version in my favorite Indian restaurant ,neutral,not at all,not at all,It was ubiquitous in memes on tumblr when it came out,,a little,not at all,not at all,,somewhat,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,21,,20s,1,,,,,,"heard it, but don't have a specific memory attached",,a little,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,14,,n/a,1,,,,,,I've never heard it,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,16,27,my employment at IHOP,1,completely spontaneous,Spilling most of a jug of blueberry syrup on a table when I worked at IHOP,somewhat negative,not at all,a little,it was on the work playlist,,a little,not at all,not at all,,not at all,somewhat,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,4,,20s,1,,,,,,"Heard it in public places. Hate this song, LOVE the jazzy arrangement ",,somewhat,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,10,,20s,1,,,,,,"heard it, but don't have any specific memories attached",,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,12,24,mid 20s,1,completely spontaneous,Professor warning us that clients will not find the song therapeutic because it's overplayed ,neutral,not at all,a little,ubiquitous on the radio,,somewhat,a little,not at all,,a little,a little,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,3,16,high school,1,completely spontaneous,"Trying to transposee on the spot because my violin-playing friend, who made the arrangement forgot clarinets are Bb instruments",neutral,somewhat,somewhat,liked it and played it,,very,a little,somewhat,,somewhat,somewhat,,a little,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,8,28,walmart,1,somewhat deliberate,"shopping in walmart, thinking about whether I should intervene with anti-maskers harassing a masked employee",somewhat negative,not at all,a little,only hear it in public places,,somewhat,not at all,not at all,,not at all,somewhat,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,18,,n/a,1,,,,,,heard it maybe once or twice,,a little,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,5,20,"undergrad, 18-22",1,completely spontaneous,"My mom saying she really liked the song, in the context off my parents' at the time recent divorce.",somewhat negative,a little,not at all,heard it out off an open dorm window every Friday night for about 6 months straight ,,somewhat,a little,somewhat,,a little,somewhat,,a little,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,23,,n/a,1,,,,,,never heard it before,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,9,19,"undergrad, 18-22",1,completely spontaneous,being amused with memes on tumblr at the height of the song's popularity ,neutral,not at all,not at all,"Ubiquitous in undergrad, even though no one actually liked it, saxophonists playing the riff to warm up until my band director banned it",,a little,not at all,not at all,,not at all,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,17,24,"grad school, mid 20s",1,completely spontaneous,hearing it in the campus shuttle at grad school,neutral,not at all,a little,heard it around partying people,,a little,not at all,not at all,,a little,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,23,,late 20s,1,,,,,,I'm more familiar with this song and Cabello's anti black racism than the rest of her work,,very,,somewhat,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,8,,n/a,1,,,,,,never heard it before,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,10,21,"undergrad, 18-22",1,somewhat deliberate,"Hearing a promo for it on the N, thinking I didn't like it",somewhat negative,not at all,not at all,Hearing it exclusively on TV,,a little,not at all,not at all,,not at all,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,11,,mid 20s,1,,,,,,"heard it, but have no specific memory associated with it",,a little,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,25,,late 20s,1,,,,,,"heard the artist's name, but have no strong associations with the song",,a little,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,1,16,high school ,1,completely spontaneous,My 11th grade English teacher talking about how much she loves the song,somewhat positive,not at all,not at all,it was ubiquitous in high school ,,a little,not at all,not at all,,a little,not at all,,a little,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,7,22,"undergrad, 18-22",1,somewhat spontaneous,"Being in the car with my undergrad friends, listening to the song and hollering along",somewhat positive,a little,somewhat,hearing it every time I went into Forever 21,,somewhat,not at all,a little,,very,a little,,a little,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,13,27,my employment at IHOP,1,completely spontaneous,Cutting myself on a lemon slicer when I worked at IHOP,very negative,a little,somewhat,Hearing it ove and over at IHOP,,a little,not at all,not at all,,not at all,somewhat,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,11,,n/a,1,,,,,,never heard it before ,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,4,18,"undergrad, 18-22",1,completely spontaneous,Having a nice time walking around campus as it was playing.,somewhat positive,not at all,a little,ubiquitous in undergrad,,very,not at all,not at all,,not at all,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,6,19,"undergrad, 18-22",1,completely spontaneous,Laughing at memes on tumblr about the song,somewhat positive,not at all,not at all,hearing it repeatedly in undergrad,,very,not at all,a little,,not at all,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,19,,n/a ,1,,,,,,never heard it before,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,15,,mid-late 20s,1,,,,,,"heard it, but can't place a specific memory to it",,a little,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,2,16,high school,1,somewhat deliberate,"Listening to it on the radio, riding the school bus home in high school",neutral,not at all,not at all,heard it on the radio in high school every so often ,,a little,not at all,not at all,,not at all,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,3,19,"undergrad, 18-22",1,somewhat spontaneous,"having to confront a member of the girls' basketball team, my roommate's ex, for playing the song loudly past midnight when I had a test the next day",somewhat negative,a little,not at all,hearing it blasting out a dorm or car window every Friday night for  a year straight,,somewhat,not at all,not at all,,a little,somewhat,,a little,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,25,,n/a,1,,,,,,never heard it before,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,18,,n/a,1,,,,,,never heard it before,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,14,23,post undergrad,1,completely spontaneous,Dancing to it at my mom's wedding,somewhat positive,a little,very,ubiquitous since it came out,,very,a little,a little,,extremely,somewhat,,a little,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,17,,20s,1,,,,,,"I've heard it, but can't attach it to a specific memory",,a little,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,9,22,22,1,completely spontaneous,Listening to it to stay awake at my job at the hotel,neutral,not at all,not at all,"ubiquitous until people canceled Thicke, thank God",,somewhat,not at all,not at all,,not at all,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,22,,n/a,1,,,,,,never heard it before,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,7,20,undergrad and my sister ,1,completely spontaneous,My sister’s elementary school's anti-bullying PSA event,neutral,not at all,not at all,"heard it everywhere, at school and on the radio",,a little,not at all,not at all,,a little,a little,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,19,,n/a,1,,,,,,I've heard it before but can't place it with a specific memory.,,a little,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,5,17,high school,1,completely spontaneous,"sitting, tired in my first period AP GOV class while it was playing",neutral,not at all,not at all,"I know Jason Mraz and recognize his songs, but nothing beyond that",,a little,not at all,not at all,,not at all,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,24,28,late 20s,1,completely spontaneous,Hearing it at the hair salon while getting my hair washed,somewhat positive,not at all,not at all,"Hearingit, and being proud of Lil Nas X-what a good kid!",,a little,not at all,somewhat,,not at all,not at all,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,22,,n/a,1,,,,,,never heard it before,,not at all,,not at all,,,,,,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,20,27,my employment at IHOP,1,completely spontaneous,"Rolling silverware when I worked at IHOP, while my coworker played an episode of Boss Baby on her laptop at the same time",somewhat negative,not at all,not at all,Played ffrequently at the IHOP where I worked,,somewhat,not at all,not at all,,a little,a little,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,15,27,my employment at IHOP,1,completely spontaneous,writing fanfiction on my phone during a slow night at IHOP,neutral,not at all,not at all,heard it ad nauseum because it was on the work playlist,,a little,not at all,not at all,,not at all,a little,,not at all,yes,,,2023-02-23T00:08:07.000Z,606014,group_1,693839,session_1,1,2023-02-22T22:54:50.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,33,Not really.  I still listen to and like it today and it's something I've heard for so long that it isn't associated with anyone in particularly.,1,somewhat deliberate,Getting my husband to dance with me to that song at home,option_4,option_2,option_3,I've loved it since I was younger.  I hear it occasionally even now.,,option_4,option_2,option_4,,option_1,option_1,,somewhat,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,21,,No,1,,,,,,"I know I've heard it, but I can't recall where (maybe tv or movies? or maybe online ?).  Since I find it quite familiar, I'm sure I liked it when I heard it.",,somewhat,,somewhat,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,2,,Not really,1,,,,,,"I know it and have heard it many times, but I don't go out of my way to play it.",,very,, a lot,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,14,,No,1,,,,,,I don't know it.,,not at all,,a little,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,3,23,No,1,somewhat deliberate,Watching the Brooklyn rage video with my husband.,very positive,not at all,somewhat,I listen to it fairly regularly.,,extremely,a little,love it!,,a little,somewhat,,a little,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,13,30,My husband,1,somewhat spontaneous,Dancing with my husband at a wedding.,very positive,a little,somewhat,Of course the artist in incredible and I love this song.  It's a song played on one of my Pandora stations.,,extremely,somewhat,love it!,,extremely,extremely,,a little,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,13,,No,1,,,,,,I know a different version very well.  ,,very,, a lot,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,10,,No,1,,,,,,I listen to this on one of my Pandora stations.,,extremely,, a lot,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,20,12,No,1,completely deliberate,It made me think of attending church in my childhood with the church choir.,somewhat positive,not at all,a little,"I know another version of the song fairly well.  Because I can't recall the other version well, I can't remember if it's a Pandora song or a song I've heard elsewhere.",,somewhat,not at all, a lot,,very,somewhat,,a little,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,25,,No,1,,,,,,"I feel like I've heard this song, but I'm not sure.",,a little,,a little,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,14,,No,1,,,,,,I have heard it plenty of times from various sources.,,extremely,, a lot,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,16,,No,1,,,,,,"I know the lyrics, but I feel like the version I know sounds different. I think another version plays on one of my Pandora stations.",,somewhat,, a lot,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,16,,One of my best friends,1,,,,,,I hear it sometimes still.  I think it plays on one of my pandora stations.,,very,,love it!,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,5,,One of my previous best friends,1,,,,,,I know another version well and it plays on one of my Pandora stations.,,very,,love it!,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,18,,No,1,,,,,,I think I know another version.  The lyrics are definitely familiar.  ,,a little,, a lot,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,18,,This song made me think of the times when I'm really down more recently in my life.,1,,,,,,"I know I've heard it, but I can't recall where.",,a little,, a lot,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,9,,No,1,,,,,,"I am not entirely sure if I do know it, but it seems familiar.  Maybe I know a different version?",,a little,, a lot,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,1,36,"Maybe the last decade, since I actually like dancing when I'm alone now.",1,completely spontaneous,Dancing to the song in the living room with my cats.,very positive,a little,very,It's played on one of my Pandora stations regularly.,,extremely,a little,love it!,,not at all,not at all,,somewhat,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,8,,My 20s,1,,,,,,"I know another version very well.  I weirdly enough don't think it plays on any of my stations, but I know my mama likes this song.  I have heard it other ways too since I am very familiar with the other version.",,very,, a lot,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,3,36,Not really,1,somewhat deliberate,I recently danced to this in one of my just dance games.,very positive,not at all,very,I love it and I will sometimes watch the video for it (which is awesome).,,extremely,not at all,love it!,,not at all,not at all,,a little,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,21,,My husband,1,,,,,,The normal version is on one of my Pandora stations.,,very,,love it!,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,17,35,my husband ,1,somewhat deliberate,Made me think of the last fight with my husband and how I felt after.,very negative,somewhat,not at all,"I know I've heard it multiple times, but I'm not sure where.  ",,very,not at all, a lot,,not at all,a little,,somewhat,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,19,,No,1,,,,,,I have definitely heard it though I don't know where.,,a little,,a little,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,15,,Not really associated with anything in particular,1,,,,,,I love it and have heard it many times from various sources.,,extremely,,love it!,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,4,36,No,1,completely deliberate,I was playing a just dance game with this in it(recently going hard at losing weight).,neutral,not at all,very,Tik Tok should be on one of my Pandora stations.  There's also the just dance game and plenty of other places I've heard this.,,extremely,a little,love it!,,not at all,not at all,,a little,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,4,,It makes me think of the Fallout video game series if association with objects counts?,1,,,,,,"I think I've heard it before, but I'm not sure where.",,a little,,somewhat,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,11,,No,1,,,,,,I love this song.  It's on one of my pandora stations.,,extremely,,love it!,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,9,36,No,1,somewhat deliberate,I remembered taking the first part of this.  I'm pretty sure I heard a version of this last time and I thought it was interesting!,neutral,not at all,a little,I'm pretty sure this is only the second time I've heard a clip of this.  So I really don't know the whole song.,,a little,not at all, a lot,,not at all,very,,a little,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,17,,"Adulthood, when you feel like you never have time to do what you want to do.",1,,,,,,I feel like I've heard it but can't recall where.,,a little,,somewhat,,,,,,yes,,,2023-02-23T01:14:25.000Z,606026,group_1,693851,session_1,1,2023-02-22T23:38:11.000Z,,,,not measured,,TRUE
