Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,bluegrass,blues,bossa nova,choral,classical,Condition_Id,country,dance_remix,edm,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,,r_and_b,rap,rock,salsa,self_description,similarity,vintage,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,10,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,4,7,"Driving, working, exercising, folding laundry, cleaning, hanging out with friends, any possible place music CAN be... it WILL be.",38,4,4,3,5,4,1,3,5,5,"EDM, choral, Folk/Indie",,4,3,,"Yes, just a massive broadening of my tastes.","Music is involved in almost every aspect of my life. Now that I have a son, he is learning to love music as a part of his life as well.",4,3,2hrs,3,not a musician but cannot live without music in my life.,2,5,,3,,Spotify,4,,3,4,4,5,option_1,,3,yes,,,2023-02-01T18:05:06.000Z,592431,group_1,677828,session_1,1,2023-02-01T17:37:07.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T17:48:02.000Z,592438,group_1,677835,session_1,1,2023-02-01T17:46:57.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,3,5,"exercise, drive ",31,4,5,5,2,2,1,4,5,3,"rock, country, hip hop",,3,2,,same listening habits,"Listen to music when I drive, shower, exercise or go for a walk ",2,2,60-90,2,I am 31 and have been playing guitar for my own personal entertainment from age 14,4,5,,5,,youtube or pandora,5,,3,3,2,3,option_2,,2,yes,,,2023-02-01T18:13:11.000Z,592442,group_1,677839,session_1,1,2023-02-01T17:47:50.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T18:23:34.000Z,592441,group_1,677838,session_1,1,2023-02-01T17:46:57.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:23:34.000Z,592441,group_1,677838,session_1,1,2023-02-01T17:46:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:23:34.000Z,592441,group_1,677838,session_1,1,2023-02-01T17:46:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:23:34.000Z,592441,group_1,677838,session_1,1,2023-02-01T17:46:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:23:34.000Z,592441,group_1,677838,session_1,1,2023-02-01T17:46:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:23:34.000Z,592441,group_1,677838,session_1,1,2023-02-01T17:46:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:23:34.000Z,592441,group_1,677838,session_1,1,2023-02-01T17:46:57.000Z,,,,not measured,,TRUE
